SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20220421,86.6,90.0,86.4,88.6,167410
21STCENMGM,20220421,29.9,30.45,29.55,30.25,15058
3IINFOLTD,20220421,62.0,64.95,62.0,63.2,684688
3MINDIA,20220421,20767.0,21398.0,20767.0,21209.6,1384
3PLAND,20220421,18.85,18.85,17.2,18.2,7041
5PAISA,20220421,369.45,387.5,367.95,381.45,119221
63MOONS,20220421,293.0,304.0,278.1,300.4,53232
A2ZINFRA,20220421,14.8,14.8,14.8,14.8,219096
AAKASH,20220421,27.7,27.8,25.65,27.2,654392
AAREYDRUGS,20220421,46.3,47.0,45.6,46.25,39263
AARON,20220421,124.3,124.3,120.1,121.05,2806
AARTIDRUGS,20220421,488.0,496.0,486.35,491.5,59105
AARTIIND,20220421,940.95,952.0,939.15,940.8,348379
AARTISURF,20220421,836.0,854.0,824.3,847.3,7734
AARVEEDEN,20220421,28.45,29.9,27.1,28.2,14928
AARVI,20220421,113.7,115.5,110.65,114.75,22204
AAVAS,20220421,2420.0,2484.35,2400.0,2405.45,41995
ABAN,20220421,54.1,65.4,54.1,65.4,3074203
ABB,20220421,2145.1,2169.7,2123.2,2143.5,122239
ABBOTINDIA,20220421,16945.0,17539.95,16911.65,17428.85,17973
ABCAPITAL,20220421,111.0,113.9,110.25,113.65,5415248
ABFRL,20220421,292.95,296.5,290.9,292.8,2181901
ABMINTLLTD,20220421,103.0,103.0,98.4,101.7,1654
ABSLAMC,20220421,527.0,559.4,526.6,543.95,377340
ABSLBANETF,20220421,37.8,37.8,35.6,36.67,4922
ABSLNN50ET,20220421,44.42,44.42,43.77,44.25,918
ACC,20220421,2218.25,2275.0,2205.25,2270.1,1491272
ACCELYA,20220421,948.95,958.8,942.15,948.35,20751
ACCURACY,20220421,226.0,230.95,226.0,228.55,25783
ACE,20220421,230.0,237.1,224.7,235.9,581070
ACRYSIL,20220421,811.6,821.9,800.0,804.8,31406
ADANIENT,20220421,2216.0,2293.55,2203.9,2286.35,2243636
ADANIGREEN,20220421,2859.0,2870.0,2750.0,2811.5,1122487
ADANIPORTS,20220421,833.0,858.9,832.3,850.5,5539106
ADANIPOWER,20220421,239.3,246.8,238.2,246.8,30361095
ADANITRANS,20220421,2744.0,2747.7,2663.0,2699.6,420973
ADFFOODS,20220421,784.0,804.95,784.0,800.05,8648
ADL,20220421,52.7,53.8,50.7,53.8,5834
ADORWELD,20220421,670.0,682.45,670.0,676.05,14297
ADROITINFO,20220421,14.25,14.3,13.5,14.3,16353
ADSL,20220421,152.0,165.5,151.5,157.5,794326
ADVANIHOTR,20220421,86.0,86.0,83.65,84.35,65066
ADVENZYMES,20220421,318.0,319.65,307.45,309.6,144216
AEGISCHEM,20220421,235.45,248.0,234.5,239.85,1545136
AFFLE,20220421,1222.0,1231.2,1215.35,1225.85,113237
AGARIND,20220421,624.9,634.0,619.8,628.45,26997
AGRITECH,20220421,109.0,111.8,106.25,107.7,5503
AGROPHOS,20220421,35.45,35.7,34.0,34.2,103475
AGSTRA,20220421,103.7,116.0,103.7,112.6,1327965
AHLADA,20220421,101.5,101.85,98.75,100.85,31939
AHLEAST,20220421,251.0,263.4,251.0,257.05,7393
AHLUCONT,20220421,515.0,515.0,500.0,512.2,28638
AIAENG,20220421,1816.0,1910.0,1800.15,1890.85,204493
AIRAN,20220421,20.75,21.1,20.4,20.5,353940
AIROLAM,20220421,75.8,75.8,72.2,73.1,8508
AJANTPHARM,20220421,1769.95,1789.0,1762.0,1767.0,42195
AJMERA,20220421,370.0,387.1,370.0,378.1,97294
AJOONI,20220421,63.5,66.5,63.5,65.2,29172
AJRINFRA,20220421,2.25,2.35,2.2,2.25,757030
AKASH,20220421,48.75,53.5,48.75,48.75,251907
AKG,20220421,36.85,37.4,36.7,37.0,6611
AKSHARCHEM,20220421,404.95,414.5,398.3,400.5,12383
AKSHOPTFBR,20220421,13.3,13.9,13.1,13.4,1266329
AKZOINDIA,20220421,1875.0,1910.2,1875.0,1900.65,4931
ALANKIT,20220421,14.45,14.75,14.25,14.45,399633
ALBERTDAVD,20220421,595.0,616.95,595.0,602.85,4091
ALEMBICLTD,20220421,81.2,82.9,80.85,81.95,207480
ALICON,20220421,688.7,688.7,671.55,673.5,4215
ALKALI,20220421,104.45,104.45,96.1,98.0,6945
ALKEM,20220421,3409.0,3464.55,3389.45,3404.15,61401
ALKYLAMINE,20220421,3159.0,3214.95,3130.45,3210.55,42199
ALLCARGO,20220421,366.9,371.8,361.3,365.85,485532
ALLSEC,20220421,513.05,528.05,512.0,523.85,8075
ALMONDZ,20220421,106.95,109.8,104.0,107.5,24087
ALOKINDS,20220421,24.75,25.2,24.6,25.05,9642578
ALPA,20220421,80.9,82.4,79.3,81.0,44522
ALPHAGEO,20220421,345.0,357.0,345.0,350.05,67084
AMARAJABAT,20220421,563.1,573.3,563.1,570.8,456136
AMBER,20220421,3629.4,3666.15,3605.05,3643.15,29058
AMBICAAGAR,20220421,28.25,28.8,27.55,28.5,41386
AMBIKCO,20220421,2337.25,2375.0,2300.0,2316.5,27115
AMBUJACEM,20220421,378.9,384.35,374.8,377.35,14385266
AMDIND,20220421,57.95,59.5,57.5,58.15,33401
AMIORG,20220421,1045.0,1063.1,1045.0,1046.2,39580
AMJLAND,20220421,29.45,30.1,28.5,29.5,48894
AMRUTANJAN,20220421,899.8,916.4,888.4,910.9,17133
ANANDRATHI,20220421,662.2,670.7,647.15,649.4,97134
ANANTRAJ,20220421,61.45,62.9,60.25,61.9,977080
ANDHRACEMT,20220421,14.4,14.5,14.15,14.35,274001
ANDHRAPAP,20220421,358.85,361.95,350.0,351.75,60520
