SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20161229,31.9,32.75,31.9,32.3,15567
3IINFOTECH,20161229,5.65,5.65,5.5,5.55,396532
3MINDIA,20161229,10710.0,10928.9,10533.0,10895.55,898
8KMILES,20161229,646.4,650.95,635.0,639.55,31811
A2ZINFRA,20161229,39.6,40.4,39.0,39.95,411937
AARTIDRUGS,20161229,598.0,608.0,573.0,606.35,9099
AARTIIND,20161229,673.0,687.5,673.0,679.8,119209
AARVEEDEN,20161229,81.65,81.65,75.05,78.85,8604
ABAN,20161229,227.7,231.3,227.1,229.35,662638
ABB,20161229,1042.8,1042.8,1022.0,1028.05,19096
ABBOTINDIA,20161229,4585.0,4650.0,4578.0,4633.8,858
ABFRL,20161229,131.0,137.4,130.25,136.25,298470
ABGSHIP,20161229,30.4,30.4,29.55,29.85,104040
ABIRLANUVO,20161229,1190.0,1250.0,1181.0,1243.05,651098
ACC,20161229,1295.0,1314.7,1293.4,1309.95,283456
ACCELYA,20161229,1425.05,1459.0,1425.05,1440.0,2319
ACE,20161229,45.2,46.0,44.6,45.45,80453
ADANIENT,20161229,70.5,73.75,70.15,73.05,1791048
ADANIPORTS,20161229,268.0,268.1,262.65,264.65,4400374
ADANIPOWER,20161229,28.85,30.5,28.75,30.2,9591318
ADANITRANS,20161229,56.0,56.35,55.2,56.1,345025
ADFFOODS,20161229,139.0,143.8,135.15,139.85,83301
ADHUNIK,20161229,6.75,7.0,6.75,6.85,26868
ADHUNIKIND,20161229,101.0,110.0,101.0,104.3,42410
ADI,20161229,496.35,514.85,495.65,507.95,3688
ADLABS,20161229,70.2,73.95,70.2,70.85,393529
ADORWELD,20161229,296.95,296.95,288.1,290.05,759
ADSL,20161229,34.6,35.0,33.2,33.65,27010
ADVANIHOTR,20161229,51.9,51.9,50.6,51.8,436
ADVENZYMES,20161229,1962.0,1985.0,1935.4,1966.05,56495
AEGISCHEM,20161229,127.5,131.25,126.4,127.85,118252
AFL,20161229,54.95,54.95,52.7,53.25,5101
AGARIND,20161229,340.05,344.95,337.2,343.7,6371
AGCNET,20161229,91.0,92.0,88.9,90.0,1110
AGRITECH,20161229,32.95,32.95,30.7,30.75,3739
AHLEAST,20161229,188.05,190.0,188.05,190.0,135
AHLUCONT,20161229,255.35,262.25,255.35,260.85,8782
AHLWEST,20161229,210.0,210.0,210.0,210.0,18
AIAENG,20161229,1260.05,1278.0,1252.75,1259.0,10367
AIFL,20161229,419.5,419.5,412.0,415.1,55848
AJANTPHARM,20161229,1785.6,1794.0,1742.85,1759.2,139283
AJMERA,20161229,133.65,133.65,130.5,131.55,24163
AKSHOPTFBR,20161229,23.45,23.85,23.35,23.7,869739
AKZOINDIA,20161229,1399.95,1447.75,1375.0,1434.2,53328
ALANKIT,20161229,30.9,31.55,28.1,29.9,1203039
ALBERTDAVD,20161229,327.0,337.8,326.0,332.9,1581
ALBK,20161229,58.7,59.9,58.3,59.35,1693989
ALCHEM,20161229,22.6,22.9,22.2,22.4,2525
ALEMBICLTD,20161229,35.75,36.8,35.75,36.6,77657
ALICON,20161229,354.95,359.5,352.15,355.9,437
ALKALI,20161229,67.1,69.0,67.1,68.2,5880
ALKEM,20161229,1617.95,1643.7,1604.1,1627.8,7154
ALKYLAMINE,20161229,301.0,306.0,295.1,299.45,2909
ALLCARGO,20161229,173.8,177.0,172.0,176.4,29937
ALLSEC,20161229,349.95,350.55,340.05,344.45,11558
ALMONDZ,20161229,13.65,14.25,13.3,14.1,4300
ALOKTEXT,20161229,3.4,3.5,3.4,3.45,2370973
ALPA,20161229,30.7,30.7,30.05,30.5,2637
ALPHAGEO,20161229,902.0,929.95,884.55,887.35,35803
ALPSINDUS,20161229,8.25,8.45,8.1,8.25,30823
AMARAJABAT,20161229,874.6,879.9,865.0,873.75,172292
AMBIKCO,20161229,1033.05,1033.05,1012.0,1020.25,975
AMBUJACEM,20161229,202.25,204.7,200.6,203.9,1088592
AMDIND,20161229,28.65,30.25,28.65,29.3,4274
AMRUTANJAN,20161229,520.9,536.95,520.0,526.8,6107
AMTEKAUTO,20161229,32.4,32.85,31.0,32.2,1483683
AMTL,20161229,28.0,28.45,26.65,26.9,7646
ANANTRAJ,20161229,38.0,38.6,38.0,38.1,114975
ANDHRABANK,20161229,47.1,47.45,46.7,47.0,2314776
ANDHRACEMT,20161229,8.0,8.0,7.15,7.2,29440
ANDHRSUGAR,20161229,202.45,207.5,202.25,203.65,25748
ANGIND,20161229,10.95,11.25,10.95,11.05,7443
ANIKINDS,20161229,25.0,25.65,24.7,25.65,350
ANKITMETAL,20161229,1.9,2.2,1.85,1.9,214246
ANSALAPI,20161229,14.0,14.2,13.95,14.0,100200
ANSALHSG,20161229,18.1,19.3,18.1,18.45,11439
ANTGRAPHIC,20161229,0.95,1.05,0.95,0.95,49461
APARINDS,20161229,565.1,575.7,565.05,570.6,10034
APCOTEXIND,20161229,294.0,300.05,293.6,297.15,1539
APLAPOLLO,20161229,900.0,925.0,895.25,914.0,17741
APLLTD,20161229,612.0,613.4,601.0,601.6,39358
APOLLOHOSP,20161229,1155.0,1164.0,1142.5,1160.15,173151
APOLLOTYRE,20161229,183.0,186.0,182.35,185.35,3051743
APOLSINHOT,20161229,343.6,376.0,342.95,343.0,295
APTECHT,20161229,151.4,165.5,150.55,164.0,1526949
ARCHIDPLY,20161229,53.15,53.55,52.2,53.25,22489
ARCHIES,20161229,24.25,24.25,21.8,23.25,109059
ARCOTECH,20161229,450.0,454.0,435.0,437.0,122665
ARIES,20161229,155.3,161.4,155.3,158.7,99564
ARIHANT,20161229,60.3,60.3,56.0,56.55,189
ARMANFIN,20161229,176.1,188.0,176.1,182.6,10777
AROGRANITE,20161229,67.5,68.45,66.15,67.85,9412
ARROWGREEN,20161229,486.95,503.0,481.0,495.85,7419
ARROWTEX,20161229,35.7,36.25,35.7,35.85,5189
ARSHIYA,20161229,29.35,30.85,28.7,29.95,26130
ARSSINFRA,20161229,62.1,62.95,61.95,62.3,66002
ARVIND,20161229,329.0,334.9,327.55,333.65,1020219
ARVSMART,20161229,67.0,69.0,66.5,68.05,39724
ASAHIINDIA,20161229,176.15,178.5,175.05,176.9,13275
ASAHISONG,20161229,219.95,221.35,216.4,216.95,4549
ASAL,20161229,57.15,59.0,55.6,56.4,4456
ASHAPURMIN,20161229,60.0,60.3,59.6,59.8,33082
ASHIANA,20161229,133.15,136.0,131.5,132.3,8067
ASHIMASYN,20161229,13.8,13.9,13.6,13.8,26864
ASHOKA,20161229,156.25,159.0,155.15,158.95,158691
ASHOKLEY,20161229,77.25,79.4,77.25,79.0,7832998
ASIANHOTNR,20161229,104.25,105.85,101.0,101.4,3270
ASIANPAINT,20161229,879.0,887.0,877.0,880.05,1203203
ASIANTILES,20161229,214.9,214.9,210.85,212.2,15511
ASPINWALL,20161229,190.1,204.0,189.75,199.85,1193
ASSAMCO,20161229,5.05,5.1,4.95,5.0,160832
ASTEC,20161229,609.8,628.0,608.0,616.15,57356
ASTRAL,20161229,382.95,389.5,379.15,387.75,4816
ASTRAMICRO,20161229,108.65,110.55,108.6,109.25,80736
ASTRAZEN,20161229,935.75,943.1,926.15,927.45,1860
ATFL,20161229,457.75,457.75,451.0,452.4,691
ATLANTA,20161229,69.0,70.5,69.0,69.55,157996
ATLASCYCLE,20161229,340.9,345.5,335.85,342.7,60397
ATNINTER,20161229,0.25,0.3,0.25,0.25,1300
ATUL,20161229,2054.75,2089.0,2040.0,2068.5,81752
ATULAUTO,20161229,404.05,410.9,402.0,405.5,13127
AURIONPRO,20161229,134.1,140.0,134.0,136.45,56850
AUROPHARMA,20161229,654.3,655.5,644.6,647.2,1232704
AUSOMENT,20161229,24.6,24.6,22.55,23.3,1788
AUSTRAL,20161229,0.3,0.35,0.3,0.3,24683
AUTOAXLES,20161229,605.0,612.45,602.0,607.25,2207
AUTOIND,20161229,47.5,48.95,46.15,47.1,12357
AUTOLITIND,20161229,48.8,49.0,48.1,48.8,4604
AVANTIFEED,20161229,489.9,495.0,482.2,489.95,15700
AVTNPL,20161229,30.3,31.1,30.2,30.5,31506
AXISBANK,20161229,442.0,445.9,437.7,444.25,6082573
AXISCADES,20161229,175.3,178.5,173.0,177.3,98884
AXISGOLD,20161229,2501.0,2548.0,2501.0,2519.95,15
AYMSYNTEX,20161229,69.95,72.35,68.5,69.15,13758
BAFNAPHARM,20161229,29.0,29.0,28.15,28.45,13008
BAGFILMS,20161229,3.95,4.0,3.9,3.95,73927
BAJAJ-AUTO,20161229,2625.2,2666.8,2610.75,2651.45,190486
BAJAJCORP,20161229,360.95,364.35,360.0,362.0,17731
BAJAJELEC,20161229,211.25,214.0,210.35,212.8,17699
BAJAJFINSV,20161229,2825.0,2892.0,2812.0,2872.2,138991
BAJAJHIND,20161229,12.95,13.3,12.95,13.2,1511790
BAJAJHLDNG,20161229,1785.0,1819.9,1770.0,1810.7,14301
BAJFINANCE,20161229,820.0,839.75,816.25,833.35,1594084
BALAJITELE,20161229,83.55,84.8,83.55,84.2,16395
BALAMINES,20161229,312.1,320.0,312.0,315.15,19353
BALKRISHNA,20161229,73.35,75.85,73.25,74.4,11700
BALKRISIND,20161229,1079.6,1084.0,1068.05,1078.25,11725
BALLARPUR,20161229,15.7,15.8,15.4,15.5,429283
BALMLAWRIE,20161229,231.55,232.9,227.5,228.6,55372
BALPHARMA,20161229,90.65,91.5,89.6,90.05,13218
BALRAMCHIN,20161229,119.6,122.95,119.6,122.7,818561
BANARBEADS,20161229,55.25,57.7,53.0,56.25,28334
BANARISUG,20161229,1788.0,1840.0,1788.0,1813.8,105
BANCOINDIA,20161229,175.0,185.95,173.3,183.35,95844
BANG,20161229,29.0,31.65,28.75,31.0,18033
BANKBARODA,20161229,150.0,152.4,148.35,151.5,19597740
BANKBEES,20161229,1804.54,1824.8,1801.66,1819.83,1131
BANKINDIA,20161229,103.35,106.85,102.75,105.35,3680668
BANSWRAS,20161229,146.5,149.0,141.95,143.15,9308
BARTRONICS,20161229,17.45,19.25,17.45,19.2,226371
BASF,20161229,1079.05,1135.0,1071.55,1124.5,20601
BASML,20161229,275.1,275.1,275.1,275.1,50
BATAINDIA,20161229,443.7,449.5,441.0,448.45,1312252
BAYERCROP,20161229,4091.3,4180.0,4070.3,4150.95,7526
BBL,20161229,761.5,770.9,754.1,760.8,3147
BBTC,20161229,506.0,536.4,504.0,520.35,144765
BEARDSELL,20161229,382.05,400.0,382.0,400.0,108
BEDMUTHA,20161229,20.0,20.45,19.7,20.1,8261
BEL,20161229,1366.05,1379.9,1351.0,1367.65,465786
BEML,20161229,977.1,997.95,974.55,986.05,555233
BEPL,20161229,22.2,22.4,21.95,22.05,162263
BERGEPAINT,20161229,206.0,210.5,205.75,209.55,528092
BFINVEST,20161229,135.7,141.4,135.7,138.0,72282
