SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20210611,66.3,69.8,65.3,68.5,728832
21STCENMGM,20210611,17.75,17.75,17.75,17.75,1338
3IINFOTECH,20210611,9.5,9.5,8.9,9.1,20321497
3MINDIA,20210611,26030.15,26290.0,25899.55,26153.1,1301
3PLAND,20210611,13.75,14.0,13.5,13.9,29022
5PAISA,20210611,380.05,392.0,377.55,379.9,90911
63MOONS,20210611,89.2,89.7,87.5,88.9,57593
A2ZINFRA,20210611,5.4,5.65,5.4,5.65,1476712
AAKASH,20210611,171.0,178.05,168.0,172.75,74386
AARON,20210611,81.0,83.5,79.0,81.75,4520
AARTIDRUGS,20210611,736.0,741.9,731.0,732.85,264119
AARTIIND,20210611,1836.95,1863.65,1810.0,1815.55,769205
AARTISURF,20210611,1412.0,1413.1,1375.0,1383.6,23669
AARVEEDEN,20210611,22.75,24.7,22.75,24.0,9147
AARVI,20210611,69.95,70.0,68.4,69.15,39000
AAVAS,20210611,2485.0,2550.0,2478.25,2517.45,62419
ABAN,20210611,51.0,51.1,48.4,48.6,257142
ABB,20210611,1684.1,1750.05,1645.0,1648.55,124172
ABBOTINDIA,20210611,16124.25,16390.0,16005.0,16327.3,17102
ABCAPITAL,20210611,127.85,127.95,125.0,125.3,2562219
ABFRL,20210611,208.3,211.35,205.6,207.9,1662629
ABMINTLTD,20210611,75.5,75.5,71.75,71.75,3591
ABSLBANETF,20210611,350.48,355.0,347.1,347.83,14809
ABSLNN50ET,20210611,398.0,401.8,398.0,399.6,90
ACC,20210611,2030.3,2043.7,2013.15,2024.5,173453
ACCELYA,20210611,1154.0,1244.0,1145.15,1206.9,1793143
ACCURACY,20210611,87.95,90.0,83.0,83.45,25523
ACE,20210611,189.5,199.8,185.1,195.75,1388483
ACRYSIL,20210611,533.0,550.0,525.3,540.85,144495
ADANIENT,20210611,1615.1,1620.1,1575.25,1601.6,5355387
ADANIGREEN,20210611,1233.0,1260.0,1189.0,1217.7,1903191
ADANIPORTS,20210611,852.0,856.4,820.7,839.75,17460610
ADANIPOWER,20210611,159.0,159.5,147.0,148.3,34259683
ADANITRANS,20210611,1575.0,1640.0,1540.0,1602.6,184010
ADFFOODS,20210611,1005.0,1005.0,985.0,992.05,20534
ADL,20210611,31.0,33.3,30.5,32.7,1585
ADORWELD,20210611,604.0,619.0,595.0,612.05,66515
ADROITINFO,20210611,11.0,11.15,10.2,10.95,54791
ADSL,20210611,61.75,62.6,61.2,61.3,211507
ADVANIHOTR,20210611,66.4,67.2,64.65,65.55,9186
ADVENZYMES,20210611,414.85,424.0,412.3,413.8,278301
AEGISCHEM,20210611,379.0,387.9,375.35,380.75,814444
AFFLE,20210611,5300.0,5340.0,5225.0,5231.65,27610
AGARIND,20210611,250.0,251.15,240.0,244.65,29648
AGCNET,20210611,1315.0,1350.0,1252.0,1309.35,2248
AGRITECH,20210611,47.1,48.9,46.0,46.3,15548
AGROPHOS,20210611,15.2,15.2,14.6,14.75,148001
AHLADA,20210611,165.75,179.9,165.0,172.1,160778
AHLEAST,20210611,182.45,183.0,176.75,178.55,3491
AHLUCONT,20210611,329.0,329.0,319.95,321.2,10780
AHLWEST,20210611,215.25,218.0,214.05,217.2,27884
