SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20210622,64.5,65.15,62.55,62.95,156829
21STCENMGM,20210622,19.9,20.2,19.9,20.2,2367
3IINFOTECH,20210622,11.55,11.55,10.55,10.9,45004127
3MINDIA,20210622,25302.0,25649.0,25197.35,25572.35,1610
3PLAND,20210622,14.1,14.1,13.75,13.8,16898
5PAISA,20210622,422.6,431.35,419.3,421.7,28102
63MOONS,20210622,96.5,98.3,95.05,97.95,204764
A2ZINFRA,20210622,5.6,5.85,5.6,5.85,568970
AAKASH,20210622,191.9,192.05,183.65,187.55,51430
AARON,20210622,71.4,74.95,69.0,74.95,9656
AARTIDRUGS,20210622,712.5,727.75,712.5,716.3,238124
AARTIIND,20210622,910.0,910.0,873.05,877.1,1848253
AARTISURF,20210622,1376.55,1378.3,1360.0,1361.35,9797
AARVEEDEN,20210622,23.85,23.85,22.9,23.05,8646
AARVI,20210622,70.6,70.6,67.75,68.4,52056
AAVAS,20210622,2577.0,2586.9,2527.8,2548.1,17998
ABAN,20210622,51.5,51.5,47.9,48.95,113485
ABB,20210622,1728.0,1767.65,1728.0,1739.25,125176
ABBOTINDIA,20210622,16591.6,16749.0,16414.3,16670.85,16137
ABCAPITAL,20210622,119.0,122.25,118.8,120.3,2322726
ABFRL,20210622,202.5,214.3,202.35,212.35,5541303
ABMINTLTD,20210622,74.0,74.0,70.5,71.4,1075
ABSLBANETF,20210622,349.6,349.9,344.91,345.3,362
ABSLNN50ET,20210622,395.2,396.75,395.2,396.75,49
ACC,20210622,2032.95,2078.0,2028.65,2049.35,712732
ACCELYA,20210622,1192.0,1263.9,1184.0,1221.9,401114
ACCURACY,20210622,79.35,82.95,79.35,80.5,9152
ACE,20210622,228.65,234.0,225.0,228.05,540853
ACRYSIL,20210622,578.0,609.7,570.0,580.0,397523
ADANIENT,20210622,1554.05,1582.0,1531.8,1541.6,12069983
ADANIGREEN,20210622,1150.0,1176.9,1141.0,1167.4,2492565
ADANIPORTS,20210622,740.0,761.65,738.0,742.9,35597113
ADANIPOWER,20210622,125.75,126.6,124.0,126.6,4083674
ADANITRANS,20210622,1261.0,1367.25,1261.0,1367.25,307614
ADFFOODS,20210622,984.95,984.95,947.0,955.15,33745
ADL,20210622,35.7,39.25,35.7,39.25,6459
ADORWELD,20210622,607.0,615.0,593.0,599.65,16143
ADROITINFO,20210622,11.25,11.35,10.85,11.3,30496
ADSL,20210622,63.0,63.6,62.1,62.45,214683
ADVANIHOTR,20210622,65.6,69.0,65.45,65.85,80413
ADVENZYMES,20210622,419.15,428.15,418.0,419.75,296761
AEGISCHEM,20210622,361.0,365.95,355.25,358.3,247397
AFFLE,20210622,4700.0,4732.65,4582.3,4596.05,50564
AGARIND,20210622,310.0,318.95,299.15,307.6,95349
AGCNET,20210622,1306.0,1313.0,1234.0,1237.55,3175
AGRITECH,20210622,46.8,46.8,45.1,45.3,5923
AGROPHOS,20210622,14.1,14.5,13.9,14.3,131624
AHLADA,20210622,174.9,174.9,167.2,168.3,51673
AHLEAST,20210622,172.6,177.35,172.6,176.35,2154
AHLUCONT,20210622,321.7,322.65,311.45,315.9,12419
AHLWEST,20210622,219.15,219.8,211.15,217.55,14207
AIAENG,20210622,2040.0,2042.0,1991.15,2028.35,32529
AIRAN,20210622,26.5,27.15,25.4,25.85,265645
AJANTPHARM,20210622,2005.0,2010.0,1950.0,1956.2,43993
AJMERA,20210622,177.55,188.0,177.35,183.75,403565
AJOONI,20210622,55.9,56.0,53.0,54.95,83624
AKASH,20210622,207.9,226.2,201.75,219.2,90076
AKG,20210622,28.5,29.65,27.75,29.45,12574
AKSHARCHEM,20210622,357.95,363.45,351.0,353.05,26062
AKSHOPTFBR,20210622,7.45,7.7,7.3,7.7,632089
AKZOINDIA,20210622,2250.0,2323.0,2233.05,2287.0,19110
ALANKIT,20210622,23.75,24.4,22.5,22.85,897330
ALBERTDAVD,20210622,481.05,488.85,477.05,481.5,35910
ALEMBICLTD,20210622,131.05,133.7,130.05,130.75,445498
ALICON,20210622,568.0,576.9,547.35,572.9,11288
ALKALI,20210622,71.8,72.75,70.35,71.6,32975
ALKEM,20210622,3140.0,3163.9,3120.65,3149.85,65508
ALKYLAMINE,20210622,3577.15,3612.0,3564.95,3595.6,44612
ALLCARGO,20210622,142.7,151.5,142.35,148.0,2301018
ALLSEC,20210622,389.9,390.95,380.1,386.9,11793
ALMONDZ,20210622,46.6,46.6,43.25,45.65,10235
ALOKINDS,20210622,27.5,28.65,27.35,27.6,15921756
ALPA,20210622,55.65,56.9,54.05,56.25,37113
ALPHAGEO,20210622,292.9,294.0,278.05,281.4,55707
ALPSINDUS,20210622,3.5,3.5,3.5,3.5,147316
AMARAJABAT,20210622,756.7,756.7,745.25,747.05,737675
AMBER,20210622,2727.0,2787.6,2725.0,2781.55,76431
AMBICAAGAR,20210622,21.85,21.85,20.4,20.4,156944
AMBIKCO,20210622,1154.9,1193.0,1139.8,1153.7,30976
AMBUJACEM,20210622,345.35,351.5,343.2,346.25,2549800
AMDIND,20210622,22.0,23.95,21.95,23.9,73670
AMJLAND,20210622,31.5,32.95,30.6,31.0,153565
AMRUTANJAN,20210622,688.05,694.35,683.65,685.9,24234
ANANTRAJ,20210622,58.25,59.75,57.0,58.1,203634
ANDHRACEMT,20210622,18.7,18.7,18.7,18.7,150898
ANDHRAPAP,20210622,249.8,261.85,238.3,254.55,326386
ANDHRSUGAR,20210622,433.7,436.3,425.35,430.25,80349
ANGELBRKG,20210622,809.9,860.0,807.0,821.75,362988
ANIKINDS,20210622,18.9,19.3,18.65,19.25,47658
ANKITMETAL,20210622,1.85,1.85,1.85,1.85,27561
ANMOL,20210622,155.1,155.3,147.3,151.1,27168
ANSALAPI,20210622,8.3,8.55,8.15,8.55,390453
ANSALHSG,20210622,8.3,8.55,8.3,8.55,116097
ANUP,20210622,870.0,885.0,856.05,862.9,20595
ANURAS,20210622,730.0,744.3,726.2,732.95,113716
APARINDS,20210622,522.0,528.2,515.4,519.8,32543
APCL,20210622,335.5,345.5,335.3,340.0,87552
APCOTEXIND,20210622,312.9,316.0,309.0,310.55,44834
APEX,20210622,266.0,274.1,266.0,268.45,255795
APLAPOLLO,20210622,1644.0,1644.7,1597.1,1608.65,122311
APLLTD,20210622,1005.0,1009.0,993.0,998.45,161324
APOLLO,20210622,113.95,116.7,113.1,115.1,144985
APOLLOHOSP,20210622,3238.0,3302.95,3230.1,3258.2,567861
APOLLOPIPE,20210622,1002.1,1018.75,952.0,956.65,115298
APOLLOTYRE,20210622,227.5,230.3,224.25,224.8,2713286
APOLSINHOT,20210622,819.95,829.0,805.0,806.4,1448
APTECHT,20210622,233.0,242.0,233.0,237.6,318433
ARCHIDPLY,20210622,36.95,38.1,35.2,36.55,18821
ARCHIES,20210622,17.8,17.8,16.8,16.95,123213
