SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20211117,61.05,62.85,60.55,60.9,73794
21STCENMGM,20211117,61.6,61.6,61.6,61.6,4026
3IINFOLTD,20211117,81.05,81.05,81.05,81.05,30341
3MINDIA,20211117,25856.0,25961.0,25315.05,25457.0,3703
3PLAND,20211117,13.8,13.8,13.0,13.5,5640
5PAISA,20211117,420.0,427.95,413.0,415.3,16153
63MOONS,20211117,120.0,129.35,119.5,129.35,998842
A2ZINFRA,20211117,5.75,5.75,5.75,5.75,238003
AAKASH,20211117,217.95,220.0,204.1,215.95,121644
AAREYDRUGS,20211117,36.05,36.85,35.5,35.75,38058
AARON,20211117,117.35,117.35,110.0,111.9,5842
AARTIDRUGS,20211117,547.0,553.65,536.0,539.5,169428
AARTIIND,20211117,960.9,995.0,960.0,987.2,1406014
AARTISURF,20211117,1188.7,1200.0,1180.0,1190.1,11196
AARVEEDEN,20211117,22.5,22.95,22.35,22.45,31128
AARVI,20211117,61.95,62.85,59.6,60.6,18695
AAVAS,20211117,2800.1,2850.75,2725.55,2749.4,36539
ABAN,20211117,50.95,54.45,50.6,54.45,86755
ABB,20211117,2157.2,2210.0,2150.05,2191.7,216359
ABBOTINDIA,20211117,19769.9,19830.0,19575.0,19664.9,5484
ABCAPITAL,20211117,106.85,107.45,104.25,104.55,1902649
ABFRL,20211117,290.0,291.55,279.6,281.6,2970430
ABMINTLLTD,20211117,108.7,110.0,105.0,108.35,1163
ABSLAMC,20211117,609.35,611.55,598.2,603.8,528097
ABSLBANETF,20211117,379.44,382.15,378.0,378.01,1615
ABSLNN50ET,20211117,453.5,453.5,449.0,452.0,121
ACC,20211117,2482.0,2496.35,2463.05,2471.55,279037
ACCELYA,20211117,1185.0,1200.0,1160.0,1169.75,16041
ACCURACY,20211117,190.5,195.0,185.25,186.8,35678
ACE,20211117,248.5,249.4,242.0,242.5,432233
ACRYSIL,20211117,879.0,915.9,853.0,863.5,262199
ADANIENT,20211117,1714.0,1729.7,1682.5,1706.45,1476385
ADANIGREEN,20211117,1305.0,1358.3,1294.0,1313.5,2180190
ADANIPORTS,20211117,744.4,745.0,733.0,735.55,2444025
ADANIPOWER,20211117,106.5,107.7,104.0,104.3,4122988
ADANITRANS,20211117,1898.0,1924.7,1830.0,1857.5,81541
ADFFOODS,20211117,847.2,850.0,835.0,837.55,3860
ADL,20211117,50.6,54.8,50.6,52.25,3592
ADORWELD,20211117,741.95,742.95,699.0,705.3,25904
ADROITINFO,20211117,11.85,11.85,11.0,11.0,22671
ADSL,20211117,115.05,119.6,114.25,116.05,182730
ADVANIHOTR,20211117,80.85,80.85,78.5,79.35,7075
ADVENZYMES,20211117,352.0,354.9,342.05,344.4,122606
AEGISCHEM,20211117,201.9,204.4,201.2,202.3,1118246
AFFLE,20211117,1192.0,1210.0,1191.15,1197.2,389485
AGARIND,20211117,380.0,388.9,372.1,382.4,43843
AGCNET,20211117,942.0,970.0,921.0,925.1,2031
AGRITECH,20211117,67.9,67.9,66.55,67.35,1934
AGROPHOS,20211117,17.3,18.4,17.15,17.3,70971
AHLADA,20211117,143.6,153.9,143.6,145.2,57079
AHLEAST,20211117,185.55,186.0,181.1,181.65,6788
AHLUCONT,20211117,436.0,441.0,427.15,433.05,36860
AHLWEST,20211117,248.0,248.0,233.7,233.7,177
AIAENG,20211117,1873.75,1899.0,1865.0,1884.0,22878
AIRAN,20211117,21.5,21.6,20.95,21.35,62819
AIROLAM,20211117,62.4,62.4,58.3,59.1,7782
AJANTPHARM,20211117,2157.05,2200.0,2105.65,2163.6,57622
AJMERA,20211117,312.0,321.8,312.0,314.7,5667
AJOONI,20211117,62.05,62.8,61.95,62.15,13808
AJRINFRA,20211117,1.45,1.45,1.4,1.45,780091
AKASH,20211117,204.95,208.8,185.25,192.35,87411
AKG,20211117,37.4,39.0,37.35,37.8,102571
AKSHARCHEM,20211117,474.0,474.0,460.0,460.5,14231
AKSHOPTFBR,20211117,8.85,9.25,8.75,9.0,831021
