SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20260429,179.0,184.4,177.15,179.35,93026
21STCENMGM,20260429,35.3,36.46,35.3,36.21,2078
360ONE,20260429,1045.0,1055.5,1034.15,1046.8,687054
3BBLACKBIO,20260429,1319.0,1319.0,1237.8,1264.7,16393
3IINFOLTD,20260429,17.74,18.03,17.65,17.79,421512
3MINDIA,20260429,33585.0,33800.0,32720.0,33175.0,6423
3PLAND,20260429,35.99,37.4,34.02,35.49,2843
5PAISA,20260429,336.85,347.78,335.01,339.77,44182
63MOONS,20260429,726.0,765.0,726.0,755.0,338230
A2ZINFRA,20260429,16.9,17.05,16.45,16.96,144829
AAATECH,20260429,99.38,99.85,98.61,99.46,9962
AADHARHFC,20260429,499.0,499.95,485.0,488.75,654158
AAKASH,20260429,8.39,8.4,8.2,8.21,91647
AAREYDRUGS,20260429,94.1,96.0,90.44,90.51,220098
AARNAV,20260429,23.59,23.59,22.9,23.08,78059
AARON,20260429,138.55,141.26,138.25,138.77,11050
AARTECH,20260429,48.4,50.99,48.39,49.42,50763
AARTIDRUGS,20260429,381.7,384.6,371.0,373.35,94778
AARTIIND,20260429,505.0,512.4,499.55,502.35,1281597
AARTIPHARM,20260429,728.3,740.0,702.05,709.1,220056
AARTISURF,20260429,419.0,430.0,412.0,412.2,4751
AARVI,20260429,129.1,131.99,128.03,128.31,4853
AAVAS,20260429,1399.0,1399.0,1365.0,1382.1,42077
ABANSENT,20260429,39.65,39.65,38.1,39.65,148107
ABB,20260429,7340.0,7373.0,7212.0,7264.5,361430
ABBOTINDIA,20260429,25570.0,25770.0,25405.0,25475.0,7212
ABCAPITAL,20260429,339.95,354.65,337.55,348.45,6756111
ABCOTS,20260429,242.0,253.95,220.05,225.25,197840
ABDL,20260429,550.0,557.95,541.45,551.85,349187
ABFRL,20260429,63.95,66.41,63.3,65.05,8814902
ABGSEC,20260429,110.99,113.21,110.98,113.21,738
ABINFRA,20260429,15.79,16.11,15.37,15.61,309477
ABLBL,20260429,105.0,106.41,104.05,104.93,982412
ABMINTLLTD,20260429,42.0,43.76,41.68,43.76,624
ABMKNO,20260429,224.0,234.0,224.0,225.05,380
ABREL,20260429,1515.0,1570.1,1500.0,1550.4,235900
ABSL10BANK,20260429,165.71,166.11,164.88,165.0,322
ABSLAMC,20260429,1070.5,1076.0,1015.2,1024.1,809198
ABSLBANETF,20260429,56.32,57.41,56.32,56.5,974249
ABSLLIQUID,20260429,1000.0,1000.01,999.99,1000.0,1352
ABSLMSCIN,20260429,29.23,29.39,29.15,29.25,510
ABSLNN50ET,20260429,74.1,74.53,73.78,73.91,12247
ABSLPSE,20260429,11.22,11.35,11.1,11.12,268356
ACC,20260429,1447.9,1457.5,1433.3,1436.6,137892
ACCELYA,20260429,1195.8,1220.0,1194.0,1201.7,10978
ACCURACY,20260429,5.18,5.36,5.0,5.21,116834
ACE,20260429,906.05,916.75,897.05,899.0,219477
ACEINTEG,20260429,20.06,20.1,19.15,19.44,6630
ACI,20260429,607.8,627.8,607.8,622.15,93392
ACL,20260429,56.03,57.0,55.54,56.32,11288
ACMESOLAR,20260429,307.9,310.3,299.55,303.1,944142
ACSTECH,20260429,38.65,39.0,38.65,38.65,73563
ACUTAAS,20260429,2480.2,2520.0,2460.0,2502.4,254583
ADANIENSOL,20260429,1439.0,1461.95,1412.0,1418.15,2356863
ADANIENT,20260429,2427.6,2443.8,2388.0,2425.9,4656967
ADANIGREEN,20260429,1256.0,1271.95,1237.0,1244.8,2941179
ADANIPORTS,20260429,1645.0,1672.0,1644.9,1661.1,2345365
ADANIPOWER,20260429,225.0,226.24,215.35,219.28,51932086
ADFFOODS,20260429,265.45,265.79,257.23,259.67,150967
ADL,20260429,77.45,77.46,74.0,74.5,340
ADOR,20260429,1083.9,1128.0,1083.9,1106.05,109018
ADROITINFO,20260429,9.87,10.37,9.87,9.98,101193
ADSL,20260429,117.4,118.39,115.4,116.04,99526
ADVAIT,20260429,2094.0,2119.0,2061.5,2101.9,40164
ADVANCE,20260429,115.0,115.0,111.51,111.7,51962
