SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20220607,78.5,80.3,78.15,78.75,84160
21STCENMGM,20220607,22.3,22.5,21.9,22.0,8637
3IINFOLTD,20220607,48.0,48.5,41.55,45.95,279285
3MINDIA,20220607,20769.0,21325.0,20502.15,21187.35,4068
3PLAND,20220607,13.75,15.0,13.75,14.8,3763
5PAISA,20220607,319.25,319.25,312.0,314.95,3291
63MOONS,20220607,167.9,174.3,163.05,170.0,65068
A2ZINFRA,20220607,11.95,12.1,11.5,11.85,109860
AAKASH,20220607,19.7,20.55,19.15,20.5,979421
AAREYDRUGS,20220607,35.6,35.6,33.85,34.05,39054
AARON,20220607,118.0,119.65,113.75,116.6,2665
AARTIDRUGS,20220607,426.05,429.0,415.15,421.35,51974
AARTIIND,20220607,714.0,716.5,702.0,704.4,1133937
AARTISURF,20220607,695.0,699.15,685.0,690.45,4149
AARVEEDEN,20220607,23.2,23.25,22.65,23.2,4023
AARVI,20220607,104.15,106.75,101.15,104.1,5957
AAVAS,20220607,2133.5,2133.5,2054.1,2067.55,29231
ABAN,20220607,49.2,58.8,48.75,56.75,2848911
ABB,20220607,2346.0,2372.95,2311.05,2351.6,54080
ABBOTINDIA,20220607,17691.05,18000.0,17691.05,17748.15,12134
ABCAPITAL,20220607,102.6,104.2,101.9,103.3,1812869
ABFRL,20220607,265.5,268.2,261.3,264.35,1050928
ABMINTLLTD,20220607,89.35,90.25,89.35,90.0,412
ABSLAMC,20220607,415.0,417.35,410.0,415.15,51739
ABSLBANETF,20220607,35.9,35.9,34.51,34.97,3359
ABSLNN50ET,20220607,38.13,39.5,38.13,38.78,2209
ACC,20220607,2133.0,2148.9,2088.0,2138.35,1062704
ACCELYA,20220607,919.05,923.75,912.65,921.7,5210
ACCURACY,20220607,235.0,239.7,203.35,209.15,130276
ACE,20220607,218.9,220.4,214.0,216.9,314600
ACRYSIL,20220607,584.9,594.5,575.0,580.6,33432
ADANIENT,20220607,2210.0,2254.7,2207.05,2227.55,2046676
ADANIGREEN,20220607,1804.0,1873.45,1776.8,1829.25,2860643
ADANIPORTS,20220607,739.0,742.5,713.4,734.55,2488075
ADANIPOWER,20220607,299.95,302.8,288.4,291.4,15824786
ADANITRANS,20220607,2023.15,2079.0,1971.1,2046.0,750281
ADFFOODS,20220607,781.0,802.9,771.55,779.95,7275
ADL,20220607,58.55,58.55,55.05,58.55,6210
ADORWELD,20220607,662.0,681.0,662.0,668.6,18610
ADROITINFO,20220607,8.75,8.85,8.75,8.75,19896
ADSL,20220607,131.95,132.4,127.2,129.85,74203
ADVANIHOTR,20220607,73.25,74.25,72.45,72.75,10265
ADVENZYMES,20220607,297.2,297.95,291.5,294.0,40835
AEGISCHEM,20220607,227.95,229.0,221.8,224.1,673579
AETHER,20220607,768.3,813.0,768.25,791.05,2089555
AFFLE,20220607,996.0,1005.0,977.0,996.85,361025
AGARIND,20220607,531.6,538.35,523.95,529.55,33904
AGI,20220607,234.1,238.3,230.35,233.6,91806
AGRITECH,20220607,82.6,84.75,80.6,82.25,1823
AGROPHOS,20220607,35.5,36.2,35.0,35.2,62085
AGSTRA,20220607,86.75,87.0,85.0,85.15,130436
AHLADA,20220607,89.45,90.8,89.1,89.75,6311
AHLEAST,20220607,224.1,230.0,223.1,228.55,1981
AHLUCONT,20220607,428.0,428.0,410.2,423.9,17019
AIAENG,20220607,2219.95,2222.65,2130.0,2157.25,23731
AIRAN,20220607,23.45,25.25,23.0,23.6,3399826
AIROLAM,20220607,67.25,67.25,63.5,64.35,2605
AJANTPHARM,20220607,1730.35,1739.35,1714.6,1722.15,16421
AJMERA,20220607,272.95,278.0,271.1,276.5,10200
AJOONI,20220607,52.85,53.55,50.25,50.95,160141
AJRINFRA,20220607,1.7,1.75,1.7,1.75,331046
AKASH,20220607,35.0,35.25,33.1,33.3,52429
AKG,20220607,35.8,35.85,32.45,33.25,16269
AKSHAR,20220607,78.0,78.0,69.0,73.8,10471
AKSHARCHEM,20220607,286.5,293.95,283.1,286.85,2991
AKSHOPTFBR,20220607,10.25,10.3,9.8,10.05,221795
AKZOINDIA,20220607,1793.8,1793.8,1765.0,1777.55,16015
ALANKIT,20220607,12.1,12.3,11.9,11.95,159099
ALBERTDAVD,20220607,531.65,545.7,530.7,540.0,1662
ALEMBICLTD,20220607,68.8,69.95,68.0,68.15,83811
ALICON,20220607,627.95,637.9,621.95,630.9,8607
ALKALI,20220607,84.35,84.35,80.8,82.7,2164
ALKEM,20220607,3119.1,3146.95,3060.05,3140.95,68916
ALKYLAMINE,20220607,2693.25,2702.15,2640.0,2647.95,21954
ALLCARGO,20220607,323.3,324.5,317.15,319.3,222727
ALLSEC,20220607,483.0,490.75,479.95,481.55,2724
ALMONDZ,20220607,98.0,98.9,94.1,96.45,49270
ALOKINDS,20220607,22.15,22.45,22.1,22.35,1239878
ALPA,20220607,66.8,67.15,65.45,66.35,26171
ALPHAGEO,20220607,318.0,326.0,308.15,311.85,82831
AMARAJABAT,20220607,503.0,504.5,495.55,499.3,234108
AMBER,20220607,2489.95,2494.95,2416.0,2446.15,104671
AMBICAAGAR,20220607,24.2,24.9,23.4,24.15,41865
AMBIKCO,20220607,1809.6,1813.05,1750.1,1758.4,12950
AMBUJACEM,20220607,363.6,367.5,361.7,363.35,5708056
