SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20240426,161.95,168.0,158.75,162.85,211163
21STCENMGM,20240426,50.95,50.95,50.95,50.95,383
360ONE,20240426,840.0,841.85,800.0,808.05,2460020
3IINFOLTD,20240426,40.3,40.55,39.75,40.0,694162
3MINDIA,20240426,29981.4,30419.4,29500.0,29967.95,4523
3PLAND,20240426,31.5,31.5,29.3,29.7,4535
5PAISA,20240426,542.1,545.1,535.4,538.1,87993
63MOONS,20240426,427.9,433.3,416.0,419.8,88925
A2ZINFRA,20240426,14.4,14.4,13.9,14.1,268265
AAATECH,20240426,130.0,130.85,121.2,122.7,93572
AAKASH,20240426,11.3,11.3,10.6,10.8,441058
AAREYDRUGS,20240426,53.3,55.55,51.05,54.4,122637
AARON,20240426,257.7,262.0,253.55,257.05,5561
AARTECH,20240426,208.0,223.5,203.0,218.65,43679
AARTIDRUGS,20240426,496.0,505.45,496.0,504.15,73241
AARTIIND,20240426,754.0,760.0,742.8,747.95,1232740
AARTIPHARM,20240426,532.0,534.45,518.0,521.55,112747
AARTISURF,20240426,637.1,684.0,630.0,652.95,68168
AARVEEDEN,20240426,28.75,28.75,27.3,27.4,20111
AARVI,20240426,153.6,154.95,150.15,153.5,32859
AAVAS,20240426,1665.45,1689.3,1600.0,1610.05,1049121
ABAN,20240426,71.95,71.95,70.1,70.2,106071
ABB,20240426,6470.0,6489.95,6377.8,6410.45,163903
ABBOTINDIA,20240426,25825.4,25991.95,25675.05,25895.0,7664
ABCAPITAL,20240426,232.8,236.95,230.35,231.3,18859868
ABFRL,20240426,266.5,276.95,266.5,268.55,15435184
ABMINTLLTD,20240426,71.0,71.65,66.0,69.7,7880
ABSLAMC,20240426,569.0,569.0,551.0,554.95,520881
ABSLBANETF,20240426,49.58,49.58,48.4,48.43,2045509
ABSLLIQUID,20240426,999.99,1000.01,999.99,1000.0,25562
ABSLNN50ET,20240426,66.83,67.67,65.94,66.66,11067
ACC,20240426,2607.05,2610.0,2516.0,2533.05,1110755
ACCELYA,20240426,1721.0,1730.5,1701.0,1711.1,15282
ACCURACY,20240426,9.1,9.25,9.1,9.25,58622
ACE,20240426,1540.1,1565.9,1520.2,1528.0,243090
ACEINTEG,20240426,35.95,36.3,34.4,35.3,8648
ACI,20240426,684.4,685.0,665.0,667.2,266084
ACL,20240426,90.0,98.3,89.0,98.15,630791
ACLGATI,20240426,110.3,113.35,109.75,110.45,609649
ADANIENSOL,20240426,1055.0,1071.45,1046.5,1062.85,2056765
ADANIENT,20240426,3119.9,3129.9,3066.05,3080.4,662764
ADANIGREEN,20240426,1820.0,1823.3,1797.05,1806.65,288470
ADANIPORTS,20240426,1340.0,1341.6,1321.1,1324.6,2565490
ADANIPOWER,20240426,597.75,601.65,587.05,591.6,1903380
ADFFOODS,20240426,219.75,225.9,216.55,221.25,189397
ADL,20240426,87.0,87.0,82.25,82.95,8999
ADORWELD,20240426,1442.6,1479.95,1442.6,1462.5,55326
ADROITINFO,20240426,22.25,22.25,21.65,21.9,434333
ADSL,20240426,138.0,139.95,136.8,137.55,236310
ADVANIHOTR,20240426,81.1,82.5,80.05,80.65,107730
ADVENZYMES,20240426,386.95,395.0,385.2,391.75,112389
AEGISCHEM,20240426,598.9,643.0,594.35,635.65,4072490
AEROFLEX,20240426,150.0,152.4,146.85,149.0,585358
AETHER,20240426,854.9,854.9,836.55,838.45,35572
AFFLE,20240426,1066.65,1115.0,1066.65,1105.4,509807
AGARIND,20240426,900.0,925.5,900.0,913.15,36093
AGI,20240426,838.25,839.5,817.55,820.05,96718
AGRITECH,20240426,211.05,213.95,207.55,208.15,4944
AGROPHOS,20240426,47.0,47.1,44.9,45.35,84113
AGSTRA,20240426,76.0,76.9,74.7,74.95,129295
AHL,20240426,423.0,429.05,412.4,415.05,104244
AHLADA,20240426,110.75,121.7,110.75,120.0,231650
AHLEAST,20240426,151.15,153.9,149.0,149.95,38317
AHLUCONT,20240426,1146.05,1149.05,1102.95,1117.65,45078
AIAENG,20240426,3935.3,3935.3,3862.3,3904.5,20386
AIIL,20240426,894.2,894.2,828.0,854.1,15124
AIRAN,20240426,27.75,28.0,26.65,27.0,148102
AIROLAM,20240426,166.05,170.45,163.0,165.5,25324
AJANTPHARM,20240426,2144.0,2286.95,2120.0,2193.5,205252
AJMERA,20240426,823.0,842.0,808.8,834.25,86874
AJOONI,20240426,6.6,6.75,6.45,6.55,973551
AKASH,20240426,40.5,40.95,39.65,39.95,29390
AKG,20240426,21.2,21.45,21.0,21.25,112667
AKI,20240426,21.9,21.9,20.2,20.65,92045
AKSHAR,20240426,2.35,2.35,2.35,2.35,172880
AKSHARCHEM,20240426,284.0,284.0,275.05,281.0,5391
AKSHOPTFBR,20240426,9.6,9.95,9.45,9.65,328078
AKZOINDIA,20240426,2450.95,2457.0,2430.0,2442.0,5351
ALANKIT,20240426,18.05,18.05,18.05,18.05,55806
ALBERTDAVD,20240426,1162.25,1201.4,1158.15,1192.45,6777
ALEMBICLTD,20240426,95.25,97.0,94.0,94.35,579768
ALICON,20240426,944.0,955.1,919.05,937.45,9239
ALKALI,20240426,114.2,115.95,113.35,114.55,7096
ALKEM,20240426,4868.0,4937.4,4858.0,4910.4,160192
ALKYLAMINE,20240426,2072.7,2100.05,2069.95,2077.25,26027
ALLCARGO,20240426,74.9,75.15,73.5,74.05,1460653
ALLSEC,20240426,795.0,801.95,766.15,777.65,32941
ALMONDZ,20240426,108.0,108.0,107.0,107.0,11583
ALOKINDS,20240426,27.8,27.85,27.25,27.55,4815220
ALPA,20240426,97.7,98.4,94.65,96.5,66907
