SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20170707,39.05,39.65,38.9,39.05,20661
3IINFOTECH,20170707,4.4,4.6,4.35,4.45,4869854
3MINDIA,20170707,13934.75,13934.75,13655.05,13688.4,866
63MOONS,20170707,64.5,65.8,63.5,64.3,51603
8KMILES,20170707,555.7,555.95,545.0,547.0,34157
A2ZINFRA,20170707,44.2,44.2,43.0,43.7,724493
AARTIDRUGS,20170707,533.0,564.0,533.0,554.95,32550
AARTIIND,20170707,917.0,936.95,911.3,931.35,41699
AARVEEDEN,20170707,63.4,66.4,63.4,64.85,9016
ABAN,20170707,188.1,193.4,187.55,190.8,1388052
ABB,20170707,1450.0,1470.0,1446.0,1458.0,37203
ABBOTINDIA,20170707,4260.0,4320.0,4260.0,4289.75,2770
ABFRL,20170707,171.6,176.25,170.35,175.75,298996
ABGSHIP,20170707,12.95,14.25,12.95,14.25,85001
ABMINTLTD,20170707,74.65,82.45,74.65,82.45,1489
ACC,20170707,1610.8,1627.85,1604.0,1609.35,637713
ACCELYA,20170707,1311.2,1349.0,1311.2,1339.8,2106
ACE,20170707,75.2,76.1,73.35,73.9,352305
ADANIENT,20170707,134.45,136.0,133.5,134.2,1890872
ADANIPORTS,20170707,372.1,374.95,370.0,371.6,3077926
ADANIPOWER,20170707,28.1,28.7,28.1,28.4,4743322
ADANITRANS,20170707,129.05,129.4,127.7,128.6,232236
ADFFOODS,20170707,262.0,265.8,255.0,256.6,159087
ADHUNIK,20170707,5.8,6.0,5.7,5.85,236876
ADHUNIKIND,20170707,100.85,101.15,98.25,98.9,160065
ADLABS,20170707,76.65,77.5,76.5,77.05,234376
ADORWELD,20170707,381.1,381.75,376.95,377.7,3394
ADSL,20170707,26.5,27.5,25.6,26.95,54020
ADVANIHOTR,20170707,61.0,65.9,59.2,63.9,113891
ADVENZYMES,20170707,348.0,358.65,345.1,351.3,321529
AEGISCHEM,20170707,190.0,193.55,187.55,189.4,150582
AFL,20170707,46.2,48.5,44.25,48.1,1377
AGARIND,20170707,670.1,684.0,661.05,668.35,1018
AGCNET,20170707,127.6,127.6,122.5,124.25,1711
AGRITECH,20170707,61.0,62.0,58.25,60.8,24611
AHLEAST,20170707,297.9,297.9,286.3,292.75,317
AHLUCONT,20170707,362.8,362.8,346.05,348.0,10252
AHLWEST,20170707,166.05,169.85,164.0,167.0,948
AIAENG,20170707,1435.0,1442.0,1402.0,1417.9,87993
AIFL,20170707,403.05,407.0,401.0,404.6,44569
AJANTPHARM,20170707,1519.0,1555.0,1510.0,1549.0,262887
AJMERA,20170707,228.85,228.85,220.55,222.25,47486
AKSHARCHEM,20170707,810.5,820.0,801.2,811.2,5181
AKSHOPTFBR,20170707,21.0,23.2,20.45,22.4,6994974
AKZOINDIA,20170707,1844.95,1850.0,1810.0,1816.6,7383
ALANKIT,20170707,35.45,35.45,34.05,34.75,294297
ALBERTDAVD,20170707,330.2,330.2,325.0,327.1,3223
ALBK,20170707,69.55,70.6,68.7,69.6,2542702
ALCHEM,20170707,15.85,15.85,15.3,15.45,7211
ALEMBICLTD,20170707,39.1,42.2,38.95,41.85,1202873
ALICON,20170707,515.05,515.05,501.0,503.35,3024
ALKALI,20170707,65.0,66.9,65.0,66.2,6710
ALKEM,20170707,1830.25,1838.0,1805.6,1821.55,24754
ALKYLAMINE,20170707,390.0,403.85,388.0,397.4,20239
ALLCARGO,20170707,171.05,172.15,169.7,169.9,194432
ALLSEC,20170707,325.45,331.6,323.5,325.2,7134
ALMONDZ,20170707,21.4,23.4,19.85,22.65,106842
ALOKTEXT,20170707,2.85,3.05,2.85,2.9,5365173
ALPA,20170707,30.75,31.4,30.05,30.75,33138
ALPHAGEO,20170707,858.9,858.9,830.0,833.55,14554
ALPSINDUS,20170707,6.15,6.4,6.15,6.35,49733
AMARAJABAT,20170707,846.2,861.25,842.25,859.1,245904
AMBIKCO,20170707,1281.0,1302.95,1275.1,1289.2,1655
AMBUJACEM,20170707,256.5,256.5,251.35,253.45,1668483
AMDIND,20170707,29.4,29.9,28.15,28.3,17974
AMRUTANJAN,20170707,688.85,690.0,676.4,679.7,2365
AMTEKAUTO,20170707,31.8,32.05,31.05,31.5,1402728
ANANDAMRUB,20170707,36.0,36.0,35.5,36.0,1360
ANANTRAJ,20170707,61.7,63.4,60.8,62.0,1362001
ANDHRABANK,20170707,55.8,56.4,55.35,55.75,2719246
ANDHRACEMT,20170707,10.1,10.55,9.75,10.3,292923
ANDHRSUGAR,20170707,344.0,359.5,340.2,343.0,106236
ANGIND,20170707,7.7,8.25,7.5,8.0,49057
ANIKINDS,20170707,25.0,25.05,24.3,25.0,1407
ANKITMETAL,20170707,1.35,1.4,1.3,1.4,44178
ANSALAPI,20170707,29.5,30.25,28.25,28.55,1038993
ANSALHSG,20170707,28.65,29.4,28.4,28.75,99387
ANTGRAPHIC,20170707,1.6,1.7,1.6,1.7,100629
APARINDS,20170707,765.25,840.0,765.25,800.65,49935
APCL,20170707,235.95,256.0,233.4,235.8,17450
APCOTEXIND,20170707,434.0,440.0,427.1,432.1,6021
APLAPOLLO,20170707,1593.0,1601.5,1571.35,1597.95,4832
APLLTD,20170707,514.95,519.9,507.7,517.4,29183
APOLLOHOSP,20170707,1254.4,1267.5,1241.2,1247.6,140507
APOLLOTYRE,20170707,254.9,260.0,252.9,258.75,3812270
APOLSINHOT,20170707,895.0,895.0,773.0,822.7,933
APTECHT,20170707,211.4,217.25,209.7,211.7,459550
ARCHIDPLY,20170707,109.0,112.8,106.2,109.8,288617
ARCHIES,20170707,35.6,38.0,35.6,36.65,415142
ARCOTECH,20170707,71.5,74.25,70.6,72.05,409516
ARIES,20170707,152.0,153.25,149.55,150.25,73312
ARIHANT,20170707,52.3,52.9,52.3,52.7,529
ARIHANTSUP,20170707,201.5,202.95,199.1,199.9,489942
ARMANFIN,20170707,207.5,209.9,203.55,207.2,16645
AROGRANITE,20170707,77.0,78.35,75.1,75.95,35099
ARROWGREEN,20170707,562.0,565.05,554.9,558.4,26114
ARROWTEX,20170707,46.3,46.3,44.7,45.85,7542
ARSHIYA,20170707,68.8,68.95,63.4,65.35,90027
ARSSINFRA,20170707,68.7,70.95,66.85,68.75,248573
ARVIND,20170707,373.45,373.45,366.85,369.8,968618
ARVSMART,20170707,138.1,139.25,136.75,137.0,40748
ASAHIINDIA,20170707,253.95,255.95,249.0,252.35,23194
ASAHISONG,20170707,294.7,298.0,288.05,294.85,15462
ASAL,20170707,79.0,79.0,77.0,78.45,5164
ASHAPURMIN,20170707,60.1,60.5,58.8,59.05,43825
ASHIANA,20170707,202.7,202.7,197.4,198.6,37650
ASHIMASYN,20170707,21.25,21.65,20.15,20.35,303291
ASHOKA,20170707,188.0,190.7,185.2,190.0,129313
ASHOKLEY,20170707,102.5,104.5,100.7,103.9,15768247
ASIANHOTNR,20170707,127.5,131.0,127.5,131.0,111
ASIANPAINT,20170707,1135.0,1135.4,1112.05,1115.45,364301
ASIANTILES,20170707,458.9,458.9,447.0,449.7,35577
ASIL,20170707,0.65,0.7,0.65,0.7,1416
ASPINWALL,20170707,211.9,214.0,203.5,207.85,3045
ASSAMCO,20170707,6.85,7.65,6.8,7.15,4399649
ASTEC,20170707,592.5,592.5,581.25,582.05,22459
ASTRAL,20170707,675.05,687.0,675.05,680.15,30702
ASTRAMICRO,20170707,140.1,141.4,138.1,138.9,359769
ASTRAZEN,20170707,1029.25,1029.3,985.75,990.6,25385
ATFL,20170707,499.7,510.1,493.2,499.55,28260
ATLANTA,20170707,108.0,111.5,108.0,108.6,233664
ATLASCYCLE,20170707,380.0,381.0,374.0,379.3,2451
ATUL,20170707,2471.0,2515.0,2470.0,2500.1,9377
ATULAUTO,20170707,422.3,432.5,414.05,426.2,60995
AURIONPRO,20170707,124.45,125.0,120.45,121.0,15401
AUROPHARMA,20170707,683.0,699.5,678.6,697.05,3013902
AUSOMENT,20170707,25.15,27.0,25.05,25.9,850
AUSTRAL,20170707,0.2,0.3,0.2,0.3,86927
AUTOAXLES,20170707,744.95,750.0,738.0,748.15,13795
AUTOIND,20170707,56.5,56.5,54.5,55.2,11587
AUTOLITIND,20170707,63.0,63.9,62.0,63.05,25356
