SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20160115,33.25,34.5,30.55,31.0,54109
3IINFOTECH,20160115,5.15,5.2,4.8,4.85,3265011
3MINDIA,20160115,10599.95,10599.95,10152.1,10209.75,427
8KMILES,20160115,2486.0,2537.0,2280.2,2303.4,76969
A2ZINFRA,20160115,25.6,25.75,23.0,23.4,391305
AARTIDRUGS,20160115,546.05,554.0,530.0,540.45,24697
AARTIIND,20160115,511.0,511.0,495.0,498.9,31843
AARVEEDEN,20160115,58.0,58.0,55.5,56.6,1230
ABAN,20160115,198.95,209.4,192.2,195.25,1971019
ABB,20160115,1015.0,1029.7,1005.0,1013.65,27082
ABBOTINDIA,20160115,5488.65,5489.65,5335.05,5412.95,1397
ABGSHIP,20160115,62.75,66.0,60.4,62.4,375796
ABIRLANUVO,20160115,2057.0,2076.2,1976.2,2015.25,912366
ACC,20160115,1275.0,1275.0,1223.25,1229.6,141382
ACCELYA,20160115,932.05,936.05,900.45,903.15,6832
ACE,20160115,42.55,42.65,39.1,39.4,241390
ACROPETAL,20160115,3.6,3.8,3.35,3.4,29813
ADANIENT,20160115,78.4,79.8,73.9,74.4,3358140
ADANIPORTS,20160115,228.5,229.45,216.5,218.25,3286291
ADANIPOWER,20160115,31.25,31.8,29.1,29.45,5189549
ADANITRANS,20160115,36.2,36.4,33.9,34.35,1465571
ADFFOODS,20160115,88.45,91.0,85.0,85.55,72307
ADHUNIK,20160115,14.9,14.9,13.25,14.0,78106
ADI,20160115,243.0,245.05,238.0,240.35,7478
ADLABS,20160115,130.1,135.0,125.5,127.15,27636
ADORWELD,20160115,290.0,290.0,268.0,270.4,10474
ADSL,20160115,47.6,49.5,42.6,43.55,301036
ADVANTA,20160115,415.95,415.95,391.7,394.45,27535
AEGISCHEM,20160115,97.7,100.0,88.5,89.6,163974
AFL,20160115,79.9,81.45,75.15,76.05,28216
AGARIND,20160115,161.5,163.9,158.0,159.15,23707
AGCNET,20160115,90.75,90.75,85.05,86.2,1475
AGRITECH,20160115,10.15,10.15,10.15,10.15,298
AGRODUTCH,20160115,3.65,3.9,3.65,3.8,8364
AHLEAST,20160115,151.5,151.5,151.25,151.3,50
AHLUCONT,20160115,261.0,269.4,259.0,260.25,35885
