SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20160108,34.5,36.0,34.5,35.05,97928
3IINFOTECH,20160108,5.5,5.8,5.45,5.7,5874509
3MINDIA,20160108,10799.95,10849.9,10550.0,10589.6,923
8KMILES,20160108,2361.0,2409.0,2350.0,2377.15,45973
A2ZINFRA,20160108,26.75,27.4,26.25,27.15,190048
AARTIDRUGS,20160108,578.4,578.95,560.6,565.6,9352
AARTIIND,20160108,510.95,514.95,505.0,507.5,16190
AARVEEDEN,20160108,62.0,64.2,60.7,63.8,3316
ABAN,20160108,215.1,218.65,213.2,215.6,588397
ABB,20160108,1050.55,1070.0,1050.0,1055.55,26600
ABBOTINDIA,20160108,5795.7,5795.7,5666.0,5693.85,1486
ABCIL,20160108,226.6,230.0,224.2,225.4,8864
ABGSHIP,20160108,68.9,69.8,67.5,68.1,224689
ABIRLANUVO,20160108,2288.0,2366.25,2260.3,2341.05,490687
ACC,20160108,1302.9,1308.4,1275.0,1295.8,161727
ACCELYA,20160108,911.0,978.0,911.0,953.55,9444
ACE,20160108,44.65,45.75,44.0,44.7,169597
ACROPETAL,20160108,4.3,4.3,3.85,4.1,105759
ADANIENT,20160108,82.0,83.0,80.65,82.0,3492476
ADANIPORTS,20160108,245.3,247.25,239.35,241.4,4219352
ADANIPOWER,20160108,32.8,33.8,32.5,33.45,6896805
ADANITRANS,20160108,37.4,38.25,37.15,37.6,1627562
ADFFOODS,20160108,93.7,93.7,91.0,91.2,44792
ADHUNIK,20160108,15.6,15.6,15.0,15.4,107946
ADI,20160108,244.2,258.8,242.1,250.9,3440
ADLABS,20160108,131.9,137.7,128.55,131.4,126868
ADORWELD,20160108,308.45,319.0,305.2,309.25,2519
ADSL,20160108,56.2,59.35,56.0,57.0,634693
ADVANIHOTR,20160108,52.65,54.95,52.55,53.0,380
ADVANTA,20160108,429.95,443.8,429.95,439.45,16394
AEGISCHEM,20160108,104.65,106.65,103.1,103.95,147487
AFL,20160108,85.5,85.8,81.75,85.4,17443
AGARIND,20160108,180.0,186.1,179.05,180.55,41444
AGCNET,20160108,94.45,96.45,90.0,92.3,3732
AGRITECH,20160108,8.05,8.05,8.05,8.05,1143
AGRODUTCH,20160108,4.2,4.25,4.0,4.1,17694
AHLEAST,20160108,165.0,166.0,161.25,166.0,145
AHLUCONT,20160108,287.05,292.0,267.0,276.0,135159
AHLWEST,20160108,131.0,135.0,127.0,135.0,67
AIAENG,20160108,854.0,855.0,840.0,842.3,27529
AICHAMP,20160108,36.95,36.95,36.95,36.95,40
AIFL,20160108,311.8,318.0,296.6,302.9,67755
AIL,20160108,682.0,688.5,680.0,683.3,5986
AJANTPHARM,20160108,1273.1,1293.25,1230.1,1251.25,188022
AJMERA,20160108,169.0,174.0,165.3,171.65,171501
AKSHOPTFBR,20160108,17.6,17.95,17.5,17.65,2058147
AKZOINDIA,20160108,1331.0,1362.4,1331.0,1354.65,1859
ALANKIT,20160108,59.0,60.4,58.1,59.8,442366
ALBK,20160108,64.85,65.3,63.9,64.65,949567
ALCHEM,20160108,30.7,30.7,28.05,29.85,12522
ALEMBICLTD,20160108,47.65,49.2,47.2,47.8,413597
ALICON,20160108,340.0,351.6,340.0,346.65,2125
ALKALI,20160108,63.0,66.4,63.0,66.4,14946
ALKEM,20160108,1480.0,1503.9,1470.0,1477.2,190247
ALKYLAMINE,20160108,343.15,352.9,339.05,347.75,1000
ALLCARGO,20160108,191.75,195.0,187.1,187.9,142654
ALLSEC,20160108,128.25,137.5,128.25,135.0,33749
ALMONDZ,20160108,11.9,13.5,11.9,13.5,9962
ALOKTEXT,20160108,6.35,6.4,6.15,6.3,5201651
ALPA,20160108,69.9,70.7,67.0,70.7,59182
ALPHAGEO,20160108,537.5,538.0,452.1,489.8,69254
ALPSINDUS,20160108,7.7,7.7,7.0,7.7,233642
ALSTOMT&D,20160108,459.45,463.75,446.0,449.1,61071
AMARAJABAT,20160108,846.0,852.75,825.3,845.35,210505
AMBIKCO,20160108,908.0,911.0,877.0,886.65,5671
AMBUJACEM,20160108,199.0,199.65,194.1,198.35,1860881
AMDIND,20160108,33.05,35.0,33.05,33.6,45800
AMRUTANJAN,20160108,457.05,471.95,457.05,467.15,9670
AMTEKAUTO,20160108,47.0,47.85,46.55,46.8,1519304
AMTL,20160108,32.1,33.1,32.1,32.25,6958
ANANDAMRUB,20160108,28.4,28.4,26.35,26.35,881
ANANTRAJ,20160108,42.1,43.9,41.65,43.45,890858
ANDHRABANK,20160108,61.35,61.75,60.6,60.85,1019324
ANDHRACEMT,20160108,10.0,10.4,9.2,10.0,2279441
ANDHRSUGAR,20160108,143.95,151.85,140.25,148.85,107391
ANGIND,20160108,51.5,53.45,50.8,51.1,71769
ANIKINDS,20160108,32.0,32.15,31.1,32.15,2113
ANKITMETAL,20160108,2.35,2.85,2.35,2.75,478382
ANSALAPI,20160108,22.9,24.2,22.7,23.55,245676
ANSALHSG,20160108,27.9,28.5,26.3,27.35,31228
ANTGRAPHIC,20160108,0.8,0.8,0.7,0.7,101975
APARINDS,20160108,500.05,516.95,500.0,514.3,13465
APCOTEXIND,20160108,230.0,232.5,225.5,229.3,4008
APLAPOLLO,20160108,766.25,812.3,755.0,775.05,36931
APLLTD,20160108,661.0,677.75,661.0,669.0,25075
APOLLOHOSP,20160108,1400.05,1418.05,1386.55,1404.55,168754
APOLLOTYRE,20160108,150.85,151.4,144.25,150.1,3121295
APOLSINHOT,20160108,242.55,242.55,239.9,239.9,51
APTECHT,20160108,67.5,77.35,67.5,75.1,8083540
ARCHIDPLY,20160108,57.85,57.9,56.1,56.4,57810
ARCHIES,20160108,28.45,30.15,28.45,29.55,274596
ARCOTECH,20160108,318.7,366.0,318.7,347.05,104469
ARIES,20160108,94.8,96.75,93.6,95.9,30633
ARIHANT,20160108,51.55,52.0,50.0,52.0,1010
AROGRANITE,20160108,61.95,63.5,60.6,61.9,3103
ARROWCOAT,20160108,755.0,835.0,751.0,812.7,16320
ARROWTEX,20160108,36.0,42.75,35.5,42.35,481197
ARSHIYA,20160108,44.75,46.5,44.4,45.0,251354
ARSSINFRA,20160108,48.2,49.9,46.2,47.4,253175
ARVIND,20160108,337.1,348.55,337.1,344.45,1438134
ARVINFRA,20160108,111.25,113.75,111.0,113.75,43320
ASAHIINDIA,20160108,164.5,165.85,164.0,165.0,26380
