SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20190422,38.25,38.25,37.1,37.4,14019
21STCENMGM,20190422,24.95,24.95,24.9,24.9,7803
3IINFOTECH,20190422,4.5,4.55,4.05,4.1,4500806
3MINDIA,20190422,24701.0,25150.0,24701.0,25032.55,1638
3PLAND,20190422,11.5,11.5,11.1,11.25,303
5PAISA,20190422,303.0,338.45,300.05,325.85,316795
63MOONS,20190422,126.6,128.8,118.45,120.45,1774941
8KMILES,20190422,125.1,127.0,122.45,122.45,111301
A2ZINFRA,20190422,18.5,18.5,17.3,17.45,378457
AARTIDRUGS,20190422,627.0,627.0,619.0,620.85,4633
AARTIIND,20190422,1634.85,1634.85,1570.0,1584.35,27943
AARVEEDEN,20190422,23.75,24.0,22.65,23.05,8122
AAVAS,20190422,1162.5,1162.9,1085.0,1123.8,50897
ABAN,20190422,57.3,59.15,57.3,57.9,53686
ABB,20190422,1420.0,1455.0,1406.4,1439.15,150215
ABBOTINDIA,20190422,7770.0,7813.75,7668.65,7715.05,2227
ABCAPITAL,20190422,100.0,100.8,98.25,99.0,2179726
ABFRL,20190422,220.0,222.85,216.6,220.1,289575
ABGSHIP,20190422,1.55,1.65,1.55,1.65,2129
ACC,20190422,1693.0,1695.8,1660.0,1663.0,393501
ACCELYA,20190422,934.0,934.75,925.0,925.6,3219
ACE,20190422,104.15,107.9,102.0,102.2,341143
ADANIENT,20190422,138.0,138.65,134.35,135.15,3189574
ADANIGAS,20190422,139.7,152.3,138.55,145.5,2627799
ADANIGREEN,20190422,44.4,46.95,43.65,44.75,2596859
ADANIPORTS,20190422,388.4,391.8,384.25,391.05,2279282
ADANIPOWER,20190422,53.8,54.5,50.35,50.85,13818482
ADANITRANS,20190422,223.75,226.7,219.2,220.95,67489
ADFFOODS,20190422,247.55,247.55,240.7,242.0,26316
ADHUNIK,20190422,2.35,2.35,2.35,2.35,6639
ADHUNIKIND,20190422,60.95,60.95,60.0,60.15,50742
ADLABS,20190422,9.2,9.25,8.85,8.9,173603
ADORWELD,20190422,343.95,343.95,330.05,331.55,5381
ADROITINFO,20190422,16.5,16.5,15.25,15.25,571
ADSL,20190422,17.25,19.1,16.9,18.75,1047351
ADVANIHOTR,20190422,67.95,69.6,66.0,68.6,8211
ADVENZYMES,20190422,189.0,191.35,187.5,188.45,103383
AEGISCHEM,20190422,206.8,210.0,202.75,205.2,79645
AGARIND,20190422,179.0,194.65,175.0,178.25,55210
AGCNET,20190422,117.45,121.95,115.55,119.0,9058
AGLSL,20190422,58.05,58.05,57.2,57.3,3577
AGRITECH,20190422,64.0,65.6,61.0,61.3,12140
AGROPHOS,20190422,72.6,73.0,69.85,69.85,122
AHLEAST,20190422,235.4,238.0,235.4,236.6,436
AHLUCONT,20190422,336.0,337.15,320.55,322.0,1417
AHLWEST,20190422,361.6,376.0,359.85,376.0,270
AIAENG,20190422,1805.95,1818.0,1797.0,1800.1,21765
AIFL,20190422,11.7,11.7,10.9,11.05,17009
AIONJSW,20190422,27.5,27.6,25.35,26.0,21172
AJANTPHARM,20190422,1020.0,1020.0,1001.25,1015.0,197332
AJMERA,20190422,181.0,181.25,174.5,175.7,39480
AKSHARCHEM,20190422,326.5,335.55,326.0,334.35,2662
AKSHOPTFBR,20190422,17.7,17.7,16.95,17.1,462051
AKZOINDIA,20190422,1781.2,1781.2,1735.1,1746.65,4232
ALANKIT,20190422,36.65,37.05,34.3,34.7,591857
ALBERTDAVD,20190422,400.55,400.55,392.0,392.55,4394
ALBK,20190422,50.7,51.2,48.25,48.65,4995539
ALCHEM,20190422,1.95,1.95,1.9,1.9,11
ALEMBICLTD,20190422,43.25,43.3,42.55,42.7,83637
ALICON,20190422,600.0,640.0,596.95,629.35,19754
ALKALI,20190422,45.75,45.75,43.6,44.0,25122
ALKEM,20190422,1722.0,1739.15,1714.55,1725.85,17843
ALKYLAMINE,20190422,865.0,915.95,856.8,888.0,15273
ALLCARGO,20190422,117.2,117.3,114.05,114.85,155494
ALLSEC,20190422,310.5,310.5,304.0,307.25,11875
ALMONDZ,20190422,22.4,22.5,21.65,22.05,655
ALOKTEXT,20190422,4.6,4.6,4.4,4.55,5168693
ALPA,20190422,26.7,26.9,25.7,25.85,27717
