SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20170105,35.4,35.8,34.5,35.55,23761
3IINFOTECH,20170105,5.6,5.9,5.6,5.75,1535859
3MINDIA,20170105,10801.0,11185.0,10790.0,11097.4,569
8KMILES,20170105,717.3,729.95,708.0,714.65,80946
A2ZINFRA,20170105,45.65,46.9,45.0,46.45,1337301
AARTIDRUGS,20170105,617.95,626.55,616.55,625.2,6524
AARTIIND,20170105,705.0,709.9,699.1,701.35,9028
AARVEEDEN,20170105,87.25,87.25,83.2,84.4,16903
ABAN,20170105,251.6,252.0,245.1,246.5,1313342
ABB,20170105,1049.7,1054.8,1031.2,1035.75,35700
ABBOTINDIA,20170105,4621.05,4635.5,4580.1,4609.05,1688
ABFRL,20170105,141.45,142.4,139.1,140.0,404074
ABGSHIP,20170105,31.45,31.9,31.2,31.6,211367
ABIRLANUVO,20170105,1295.0,1310.0,1282.85,1291.95,251829
ACC,20170105,1330.5,1339.0,1320.1,1332.85,362924
ACCELYA,20170105,1425.05,1467.0,1425.05,1460.0,354
ACE,20170105,47.6,48.55,47.3,47.6,89629
ADANIENT,20170105,78.5,79.6,78.2,79.15,2308694
ADANIPORTS,20170105,276.3,288.9,275.5,287.5,5997054
ADANIPOWER,20170105,31.65,32.75,31.65,32.6,7912151
ADANITRANS,20170105,58.2,59.2,57.85,58.35,483472
ADFFOODS,20170105,148.1,152.6,148.1,150.45,60201
ADHUNIK,20170105,7.45,7.45,7.0,7.2,62171
ADHUNIKIND,20170105,109.65,113.0,103.0,108.6,45387
ADI,20170105,520.1,559.5,516.6,544.1,84380
ADLABS,20170105,73.55,76.35,73.35,75.1,566313
ADORWELD,20170105,308.0,309.85,299.55,300.3,2302
ADSL,20170105,36.3,37.4,36.3,36.8,28588
ADVANIHOTR,20170105,51.0,52.0,51.0,51.9,664
ADVENZYMES,20170105,1876.0,1908.65,1862.7,1870.9,115307
AEGISCHEM,20170105,132.5,133.0,129.9,132.05,187300
AFL,20170105,57.0,58.0,56.4,56.55,13997
AGARIND,20170105,344.5,349.15,344.5,348.75,4255
AGCNET,20170105,91.75,93.0,90.15,91.05,3045
AGRITECH,20170105,30.05,32.45,30.05,31.95,2756
AHLEAST,20170105,190.0,190.0,190.0,190.0,25
AHLUCONT,20170105,255.95,255.95,247.9,251.15,47980
AHLWEST,20170105,212.0,218.0,210.0,218.0,564
AIAENG,20170105,1299.95,1303.9,1284.0,1293.85,15424
AICHAMP,20170105,26.85,26.85,26.85,26.85,1
AIFL,20170105,411.0,413.8,405.0,408.55,53568
AJANTPHARM,20170105,1781.0,1797.95,1780.2,1789.25,46074
AJMERA,20170105,146.4,148.65,145.6,146.9,28536
AKSHOPTFBR,20170105,25.6,25.9,25.4,25.7,1594707
AKZOINDIA,20170105,1402.0,1434.9,1402.0,1418.95,2369
ALANKIT,20170105,33.05,33.75,32.6,33.5,1242365
ALBERTDAVD,20170105,345.0,349.35,341.05,343.8,2895
ALBK,20170105,62.6,63.3,62.4,63.05,1604138
ALCHEM,20170105,23.4,23.85,23.4,23.8,4495
ALEMBICLTD,20170105,36.85,38.0,36.5,37.65,94982
ALICON,20170105,381.0,387.0,376.0,382.35,913
ALKALI,20170105,71.0,75.8,71.0,74.6,14556
ALKEM,20170105,1670.9,1670.9,1655.0,1661.95,10540
ALKYLAMINE,20170105,311.0,319.95,311.0,316.2,5525
ALLCARGO,20170105,180.0,182.0,172.2,172.95,431969
