SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20160418,34.95,36.0,33.5,34.2,82109
3IINFOTECH,20160418,4.25,4.4,4.15,4.25,1069339
3MINDIA,20160418,13599.95,13940.0,13001.05,13714.9,3810
8KMILES,20160418,1950.0,1975.0,1925.0,1938.2,25927
A2ZINFRA,20160418,26.55,27.35,25.8,25.9,128404
AARTIDRUGS,20160418,472.85,472.85,465.75,469.75,6088
AARTIIND,20160418,530.0,545.7,520.8,541.15,48830
AARVEEDEN,20160418,57.05,58.35,56.5,57.0,11102
ABAN,20160418,183.6,184.5,180.35,182.8,620895
ABB,20160418,1363.3,1372.45,1330.0,1342.9,41881
ABBOTINDIA,20160418,4810.0,4843.0,4725.0,4793.1,1046
ABFRL,20160418,164.65,165.0,158.4,159.2,493420
ABGSHIP,20160418,44.8,46.7,44.8,46.1,1608463
ABIRLANUVO,20160418,854.8,859.45,842.85,853.95,242585
ACC,20160418,1465.1,1469.0,1437.2,1464.15,291018
ACCELYA,20160418,906.25,944.9,900.0,940.4,2882
ACE,20160418,40.3,41.05,39.7,39.95,97148
ACROPETAL,20160418,2.8,2.85,2.7,2.7,5627
ADANIENT,20160418,81.25,83.8,81.2,82.95,3617747
ADANIPORTS,20160418,235.85,236.75,228.05,231.3,5479038
ADANIPOWER,20160418,34.85,35.5,34.25,35.1,10563728
ADANITRANS,20160418,35.0,35.0,34.2,34.55,507858
ADFFOODS,20160418,85.35,86.0,82.9,83.75,16990
ADHUNIK,20160418,11.5,11.6,11.05,11.2,28542
ADI,20160418,295.2,305.0,285.2,303.3,2896
ADLABS,20160418,87.95,88.05,83.0,86.9,53621
ADORWELD,20160418,302.1,324.9,300.0,308.3,12309
ADSL,20160418,44.0,47.0,43.5,45.65,226339
ADVANIHOTR,20160418,54.0,54.0,47.4,47.45,669
ADVANTA,20160418,501.0,515.45,501.0,512.25,26355
AEGISCHEM,20160418,109.55,112.95,108.6,111.1,249378
AFL,20160418,56.7,56.7,52.55,55.0,41025
AGARIND,20160418,134.1,136.5,131.75,132.5,3649
AGCNET,20160418,72.85,72.85,67.85,69.75,2696
AGRITECH,20160418,8.0,8.0,7.3,7.3,949
AGRODUTCH,20160418,2.85,2.85,2.75,2.75,7076
AHLEAST,20160418,142.3,149.95,141.6,142.1,113
AHLUCONT,20160418,292.75,298.0,288.0,292.55,5464
AHLWEST,20160418,123.0,128.0,118.0,128.0,772
AIAENG,20160418,994.95,1044.0,980.0,1031.4,45897
AICHAMP,20160418,27.25,27.25,27.25,27.25,1
AIFL,20160418,277.1,281.4,270.15,271.9,34238
AIL,20160418,625.2,637.05,625.2,631.05,6659
AJANTPHARM,20160418,1475.05,1514.0,1465.9,1506.6,133931
AJMERA,20160418,156.0,168.5,155.5,165.9,307510
AKSHOPTFBR,20160418,14.05,14.1,13.85,13.95,323407
AKZOINDIA,20160418,1306.0,1349.0,1300.0,1326.15,13759
ALANKIT,20160418,107.9,107.9,105.2,107.25,717166
ALBK,20160418,56.5,56.7,55.15,56.1,1532335
ALCHEM,20160418,20.7,20.85,20.15,20.3,5136
ALEMBICLTD,20160418,38.4,38.4,36.65,36.85,223692
ALICON,20160418,290.75,296.95,285.0,294.1,1812
ALKALI,20160418,48.0,48.0,46.8,47.0,2702
ALKEM,20160418,1266.0,1287.0,1236.4,1276.8,319467
ALKYLAMINE,20160418,320.0,324.9,316.8,323.15,5306
ALLCARGO,20160418,155.75,158.0,153.0,156.65,77392
ALLSEC,20160418,141.0,148.9,138.4,139.95,13120
ALMONDZ,20160418,9.7,9.95,9.25,9.75,8662
