SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20200430,29.95,30.0,28.65,29.05,38288
21STCENMGM,20200430,11.0,11.0,11.0,11.0,10
3IINFOTECH,20200430,1.7,1.75,1.6,1.6,3782040
3MINDIA,20200430,19559.15,19957.0,19200.3,19400.2,5403
3PLAND,20200430,7.2,7.2,7.15,7.15,3062
5PAISA,20200430,156.0,174.5,155.8,157.8,12063
63MOONS,20200430,58.0,59.2,57.75,58.9,36630
A2ZINFRA,20200430,3.7,3.9,3.7,3.8,607400
AARTIDRUGS,20200430,745.0,745.0,706.1,715.2,41668
AARTIIND,20200430,1128.0,1137.0,1082.0,1102.4,534833
AARVEEDEN,20200430,9.35,9.35,9.1,9.2,3205
AAVAS,20200430,1209.65,1237.0,1175.1,1188.0,29052
ABAN,20200430,20.9,20.9,19.6,20.45,49134
ABB,20200430,900.0,913.15,890.1,900.55,145626
ABBOTINDIA,20200430,18050.0,18200.0,17520.05,17730.75,44054
ABCAPITAL,20200430,51.0,51.75,49.8,49.95,2392050
ABFRL,20200430,112.85,126.0,112.2,115.6,7529919
ABMINTLTD,20200430,13.0,13.0,13.0,13.0,537
ABSLBANETF,20200430,216.3,233.85,216.3,230.0,46
ABSLNN50ET,20200430,239.0,283.0,233.07,266.35,4796
ACC,20200430,1139.25,1192.8,1137.0,1179.1,1910083
ACCELYA,20200430,909.95,918.7,905.0,905.95,12692
ACE,20200430,47.0,49.5,46.45,46.95,480625
ADANIENT,20200430,141.45,147.45,140.3,141.4,4900322
ADANIGAS,20200430,107.1,108.9,104.55,105.35,1989814
ADANIGREEN,20200430,211.1,212.85,208.0,210.45,488630
ADANIPORTS,20200430,295.05,296.0,285.1,290.1,4675412
ADANIPOWER,20200430,31.95,32.75,31.5,31.65,12912035
ADANITRANS,20200430,208.0,211.0,205.3,206.85,204612
ADFFOODS,20200430,209.0,215.0,202.9,206.2,13799
ADHUNIKIND,20200430,22.15,22.15,22.1,22.15,26391
ADORWELD,20200430,240.5,246.45,235.55,238.25,2800
ADROITINFO,20200430,5.5,5.5,5.0,5.0,571
ADSL,20200430,12.85,12.95,12.2,12.8,38599
ADVANIHOTR,20200430,40.15,42.15,39.8,40.1,8635
ADVENZYMES,20200430,151.0,157.0,145.0,145.9,153827
AEGISCHEM,20200430,169.0,172.0,167.0,170.8,123772
AFFLE,20200430,1479.0,1520.0,1401.0,1431.65,30173
AGARIND,20200430,60.55,63.5,55.1,61.1,33222
AGCNET,20200430,246.0,255.0,246.0,251.0,1433
AGRITECH,20200430,31.3,31.95,30.3,31.0,14585
AGROPHOS,20200430,10.75,10.75,10.75,10.75,13782
AHLEAST,20200430,131.45,139.75,131.4,132.9,5224
AHLUCONT,20200430,186.2,193.9,183.0,183.3,53381
AHLWEST,20200430,253.0,263.0,253.0,263.0,149
AIAENG,20200430,1597.0,1645.95,1556.95,1608.15,57808
AIONJSW,20200430,11.65,12.15,11.65,12.05,16071
AIRAN,20200430,11.0,11.35,10.5,10.85,17130
AJANTPHARM,20200430,1534.9,1534.9,1465.6,1487.2,124296
AJMERA,20200430,88.4,90.0,84.5,85.25,73799
AKASH,20200430,80.75,85.0,80.75,85.0,112
AKSHARCHEM,20200430,227.6,229.1,215.0,217.6,40769
AKSHOPTFBR,20200430,5.05,5.3,5.05,5.05,529479
AKZOINDIA,20200430,2026.55,2100.25,2002.6,2085.85,26742
ALANKIT,20200430,17.25,17.25,17.25,17.25,43479
ALBERTDAVD,20200430,473.55,484.0,460.65,464.6,29156
ALCHEM,20200430,2.2,2.2,2.2,2.2,13787
ALEMBICLTD,20200430,51.5,52.85,50.05,50.4,151496
ALICON,20200430,248.85,249.3,215.6,229.05,4491
ALKALI,20200430,49.45,52.5,45.65,46.45,90965
ALKEM,20200430,2675.1,2745.9,2575.55,2599.4,200131
ALKYLAMINE,20200430,1919.0,1930.0,1775.9,1790.0,45276
ALLCARGO,20200430,77.5,77.5,74.3,75.2,161744
ALLSEC,20200430,179.95,182.85,166.3,179.35,5971
ALMONDZ,20200430,10.0,11.0,10.0,10.25,3974
ALOKINDS,20200430,7.25,7.25,6.75,7.25,13663283
ALPA,20200430,21.2,21.45,20.15,20.55,86690
ALPHAGEO,20200430,173.0,182.9,171.2,172.0,31447
ALPSINDUS,20200430,0.8,0.85,0.75,0.85,26730
AMARAJABAT,20200430,550.0,572.25,544.0,570.85,1318693
AMBER,20200430,1100.0,1107.0,1070.0,1071.95,130537
AMBIKCO,20200430,710.0,715.85,683.05,694.0,5309
AMBUJACEM,20200430,171.2,174.85,170.55,171.65,4691798
AMDIND,20200430,13.05,13.5,12.75,13.25,7589
AMJLAND,20200430,15.65,16.0,15.1,15.3,11111
AMRUTANJAN,20200430,394.55,399.8,390.1,390.65,37993
ANANTRAJ,20200430,17.0,17.45,16.8,16.85,229320
ANDHRACEMT,20200430,3.1,3.1,3.1,3.1,131283
ANDHRAPAP,20200430,190.0,193.5,186.0,189.7,15193
ANDHRSUGAR,20200430,244.8,257.9,244.8,254.35,52721
ANIKINDS,20200430,8.45,8.85,8.45,8.7,3214
ANKITMETAL,20200430,0.35,0.4,0.35,0.35,12217
ANSALAPI,20200430,6.45,6.45,5.85,5.85,328353
ANSALHSG,20200430,3.6,3.6,3.3,3.3,77119
ANUP,20200430,309.95,318.75,301.4,318.15,19651
APARINDS,20200430,315.0,319.9,308.3,311.75,13648
APCL,20200430,108.85,114.5,106.9,110.0,10665
APCOTEXIND,20200430,108.0,108.05,103.0,104.2,30222
APEX,20200430,227.3,228.9,222.95,223.75,136737
APLAPOLLO,20200430,1280.0,1510.0,1280.0,1428.75,223935
APLLTD,20200430,774.0,795.0,733.0,743.5,407025
APOLLO,20200430,67.55,71.85,66.05,70.85,200179
APOLLOHOSP,20200430,1441.9,1441.9,1387.25,1394.35,731401
APOLLOPIPE,20200430,310.05,326.9,305.15,321.45,58582
APOLLOTYRE,20200430,97.5,103.3,95.75,96.3,17848226
APOLSINHOT,20200430,519.95,520.0,486.0,495.0,637
APTECHT,20200430,107.4,108.4,103.0,103.6,180825
ARCHIDPLY,20200430,23.2,23.2,21.3,22.0,68826
ARCHIES,20200430,11.6,12.15,11.2,11.55,32221
ARCOTECH,20200430,1.6,1.6,1.55,1.6,49769
ARENTERP,20200430,9.5,10.4,9.5,9.5,161
ARIES,20200430,59.4,60.0,56.75,58.05,50271
ARIHANT,20200430,14.65,14.65,13.4,14.2,868
ARIHANTSUP,20200430,18.25,18.25,17.3,17.9,13125
ARMANFIN,20200430,405.0,405.0,390.0,393.7,9696
AROGRANITE,20200430,24.25,25.1,24.0,24.2,5439
ARROWGREEN,20200430,37.0,38.25,36.5,36.6,3501
ARSHIYA,20200430,13.05,13.05,13.05,13.05,7901
ARSSINFRA,20200430,13.0,13.75,12.5,13.6,6032
ARTEMISMED,20200430,150.1,164.85,150.05,159.85,2395
ARVIND,20200430,24.35,25.6,24.05,24.15,3800592
ARVINDFASN,20200430,138.9,145.0,136.0,138.95,119007
ARVSMART,20200430,63.25,75.65,63.1,69.5,757544
ASAHIINDIA,20200430,168.1,172.0,168.1,170.0,14058
ASAHISONG,20200430,111.0,112.15,107.05,111.55,19489
ASAL,20200430,16.4,16.4,15.15,16.15,9857
ASALCBR,20200430,169.15,171.6,165.0,169.6,25550
ASHAPURMIN,20200430,26.1,27.9,25.8,26.15,40921
ASHIANA,20200430,44.0,45.35,42.05,42.3,229574
ASHIMASYN,20200430,4.25,4.25,4.05,4.25,16691
ASHOKA,20200430,61.1,65.0,60.65,64.0,1210824
ASHOKLEY,20200430,49.1,53.2,49.1,52.35,56360008
ASIANHOTNR,20200430,68.5,68.9,66.5,66.9,2472
ASIANPAINT,20200430,1795.0,1797.0,1741.0,1758.7,2926355
ASIANTILES,20200430,160.0,172.9,158.0,167.75,167976
ASPINWALL,20200430,131.0,131.0,106.0,109.5,7571
ASTEC,20200430,430.2,443.95,417.35,425.2,18896
ASTERDM,20200430,102.0,102.0,96.0,98.75,718784
ASTRAL,20200430,964.9,976.0,890.4,940.1,265840
ASTRAMICRO,20200430,66.8,68.25,64.0,64.65,177492
ASTRAZEN,20200430,3180.0,3245.05,2945.0,3036.45,136267
ASTRON,20200430,28.7,29.5,28.0,28.85,20678
ATFL,20200430,479.95,495.95,472.0,477.45,6386
ATLANTA,20200430,5.8,5.8,5.8,5.8,13212
ATLASCYCLE,20200430,36.55,38.2,35.2,36.3,2858
ATUL,20200430,5050.0,5050.0,4825.0,4852.45,47420
ATULAUTO,20200430,165.95,172.95,162.3,169.25,57243
AUBANK,20200430,553.9,565.1,528.25,544.25,1903795
AURIONPRO,20200430,45.55,48.55,45.0,46.0,12851
AUROPHARMA,20200430,633.05,641.0,609.05,625.85,6391548
AUSOMENT,20200430,26.55,27.75,26.55,27.75,603
AUTOAXLES,20200430,543.6,555.5,498.05,506.7,37198
AUTOIND,20200430,16.55,16.9,16.2,16.2,40903
AUTOLITIND,20200430,17.2,18.0,16.6,17.25,19486
AVADHSUGAR,20200430,136.25,144.0,136.25,142.75,32991
AVANTIFEED,20200430,438.9,444.5,430.0,432.65,578145
AVTNPL,20200430,32.65,33.95,31.5,31.75,112159
AXISBANK,20200430,451.0,461.9,440.4,444.9,40383418
AXISCADES,20200430,37.45,38.15,35.3,35.75,73168
AXISGOLD,20200430,4215.0,4315.0,4190.0,4271.7,2301
AXISNIFTY,20200430,1140.0,1152.0,1001.01,1149.0,117
AYMSYNTEX,20200430,16.25,16.25,15.35,15.75,37260
BAGFILMS,20200430,1.6,1.65,1.55,1.55,136043
BAJAJ-AUTO,20200430,2525.1,2654.0,2510.15,2623.3,1118713
BAJAJCON,20200430,148.8,148.8,143.0,144.95,334678
BAJAJELEC,20200430,346.5,349.8,338.35,340.4,155511
BAJAJFINSV,20200430,5108.0,5175.0,5050.85,5104.35,1064409
BAJAJHIND,20200430,5.6,5.6,5.6,5.6,470771
BAJAJHLDNG,20200430,2037.0,2077.0,2026.3,2037.8,44807
BAJFINANCE,20200430,2365.05,2418.95,2291.15,2318.1,8884225
BALAJITELE,20200430,58.0,61.95,57.05,61.5,478255
BALAMINES,20200430,428.1,442.75,407.7,409.9,141860
BALAXI,20200430,75.9,75.9,69.5,73.0,489
BALKRISHNA,20200430,13.75,13.8,13.0,13.2,17215
BALKRISIND,20200430,990.0,1006.9,926.0,934.8,1565953
BALLARPUR,20200430,0.45,0.5,0.4,0.45,3410309
BALMLAWRIE,20200430,101.2,103.2,99.6,100.65,143982
BALPHARMA,20200430,41.05,41.5,39.5,40.15,4757
BALRAMCHIN,20200430,99.2,101.75,99.0,99.15,605156
BANARBEADS,20200430,31.0,31.9,30.5,30.5,253
BANARISUG,20200430,896.65,919.95,870.0,887.55,390
BANCOINDIA,20200430,69.3,70.95,69.0,69.8,200742
BANDHANBNK,20200430,245.05,266.45,245.05,262.35,28033566
BANG,20200430,15.6,16.85,15.6,16.15,1515
BANKBARODA,20200430,49.0,51.25,48.4,49.2,41912287
BANKBEES,20200430,209.8,219.99,209.8,215.33,1078439
BANKINDIA,20200430,35.2,36.2,34.9,35.2,7918011
BANSWRAS,20200430,72.0,76.2,71.0,71.55,14853
BARTRONICS,20200430,1.15,1.15,1.1,1.15,5135
BASF,20200430,1060.1,1076.0,1045.0,1054.05,19119
BASML,20200430,84.0,85.5,80.0,81.95,3327
BATAINDIA,20200430,1355.0,1382.0,1320.0,1365.15,1561853
BAYERCROP,20200430,4390.0,4400.0,4270.0,4300.3,12217
BBL,20200430,714.95,717.0,702.1,710.35,4261
BBTC,20200430,930.0,938.0,890.0,904.1,84431
BCG,20200430,5.1,5.1,5.1,5.1,151659
BCP,20200430,11.85,12.0,11.3,11.95,76947
BDL,20200430,216.35,224.4,215.0,216.3,51893
BEARDSELL,20200430,6.55,6.55,6.25,6.3,2548
BEDMUTHA,20200430,13.35,13.9,12.75,12.9,7904
BEL,20200430,74.1,74.45,71.35,72.1,17110089
BEML,20200430,595.0,605.0,584.0,586.3,453013
BEPL,20200430,39.05,39.8,37.85,38.4,360562
BERGEPAINT,20200430,515.0,517.25,502.55,508.4,2294731
BFINVEST,20200430,245.85,251.0,242.25,244.1,19193
BFUTILITIE,20200430,173.9,178.4,173.0,173.6,91347
BGRENERGY,20200430,24.5,25.5,24.45,24.75,176793
BHAGERIA,20200430,114.35,114.35,105.5,106.9,64928
BHAGYANGR,20200430,15.1,15.65,14.3,15.15,10906
BHAGYAPROP,20200430,19.45,19.45,18.3,18.4,1536
BHANDARI,20200430,0.95,1.0,0.9,0.95,178575
BHARATFORG,20200430,290.0,324.35,287.0,309.2,8508750
BHARATGEAR,20200430,42.0,42.0,39.4,41.1,4397
BHARATRAS,20200430,6910.05,7000.0,6667.0,6854.9,2374
BHARATWIRE,20200430,18.55,18.55,17.6,17.6,51688
BHARTIARTL,20200430,503.1,515.95,495.2,514.3,19799179
BHEL,20200430,21.3,22.9,21.15,22.45,56261295
BIGBLOC,20200430,31.95,31.95,27.1,29.45,4212
BIL,20200430,94.3,94.3,94.3,94.3,516
BILENERGY,20200430,0.55,0.65,0.55,0.65,1834543
BINDALAGRO,20200430,8.5,9.1,8.5,8.95,31163
BIOCON,20200430,360.0,360.0,347.25,353.95,5869794
BIOFILCHEM,20200430,16.6,16.6,15.1,15.1,94158
BIRLACABLE,20200430,41.3,42.0,41.1,41.45,60461
BIRLACORPN,20200430,413.0,423.75,408.0,409.5,242045
BIRLAMONEY,20200430,27.7,28.0,26.0,26.9,456011
BIRLATYRE,20200430,6.65,6.65,6.65,6.65,318817
BKMINDST,20200430,0.6,0.6,0.55,0.55,128843
BLBLIMITED,20200430,3.5,3.55,3.2,3.45,18580
BLISSGVS,20200430,101.25,101.4,97.2,97.95,203037
BLKASHYAP,20200430,4.8,4.85,4.6,4.65,74192
BLS,20200430,30.75,32.4,29.2,29.35,78487
BLUECOAST,20200430,4.8,4.8,4.4,4.4,1214
BLUEDART,20200430,2225.0,2320.0,2208.65,2233.85,13217
BLUESTARCO,20200430,546.95,550.0,524.6,533.05,61193
BODALCHEM,20200430,53.85,54.95,52.0,52.45,267305
BOMDYEING,20200430,53.9,53.9,51.1,51.6,1081162
BORORENEW,20200430,37.8,38.4,37.25,37.4,236693
BOSCHLTD,20200430,10199.0,10760.1,10113.55,10612.45,71220
BPCL,20200430,364.25,373.4,358.0,370.0,8008429
BPL,20200430,15.85,15.85,15.85,15.85,37990
BRFL,20200430,4.05,4.05,4.05,4.05,75184
BRIGADE,20200430,120.5,123.95,119.0,119.55,224645
BRITANNIA,20200430,3195.0,3205.0,3150.0,3165.75,1021592
BRNL,20200430,42.0,42.7,41.55,42.3,2692
BROOKS,20200430,35.15,35.15,35.15,35.15,12131
BSE,20200430,382.75,408.0,381.65,390.75,719586
BSELINFRA,20200430,0.85,0.95,0.85,0.95,902
BSL,20200430,21.15,22.7,21.1,21.85,3558
BSLGOLDETF,20200430,4498.95,4498.95,4416.0,4482.1,370
BSLNIFTY,20200430,113.94,118.5,108.81,112.08,1035
BSOFT,20200430,76.05,77.4,72.1,72.85,611203
BURNPUR,20200430,0.75,0.8,0.75,0.8,58985
BUTTERFLY,20200430,109.45,112.0,107.4,108.5,87475
BVCL,20200430,10.85,10.85,10.15,10.25,1375
BYKE,20200430,10.0,10.35,9.4,9.7,71246
CADILAHC,20200430,330.5,332.0,321.3,323.95,5084577
CALSOFT,20200430,9.1,9.2,8.4,8.4,44779
CAMLINFINE,20200430,39.4,40.7,39.0,39.15,712850
CANBK,20200430,88.45,91.2,87.4,87.9,14278203
CANDC,20200430,1.6,1.6,1.6,1.6,1001
CANFINHOME,20200430,322.0,324.95,313.5,320.1,734522
CANTABIL,20200430,245.0,248.9,239.0,241.85,57836
CAPACITE,20200430,88.0,90.1,85.95,87.0,155561
CAPLIPOINT,20200430,366.05,372.0,349.65,351.45,156847
CAPTRUST,20200430,64.6,68.65,64.6,65.1,2903
CARBORUNIV,20200430,218.0,227.9,218.0,221.25,53659
CAREERP,20200430,169.0,173.9,162.15,163.7,75313
CARERATING,20200430,380.0,389.15,365.05,368.75,184438
CASTEXTECH,20200430,0.4,0.45,0.4,0.45,83618
CASTROLIND,20200430,128.45,132.8,126.15,129.7,1462098
CCHHL,20200430,2.55,2.6,2.5,2.6,20370
CCL,20200430,192.55,196.05,190.1,194.05,69265
CDSL,20200430,233.65,238.0,224.5,225.3,751330
CEATLTD,20200430,794.6,829.9,791.5,804.05,498362
CEBBCO,20200430,8.45,8.8,8.1,8.25,45043
CELEBRITY,20200430,5.0,5.15,4.75,5.05,22891
CENTENKA,20200430,136.8,138.5,132.0,133.6,13918
CENTEXT,20200430,2.65,2.65,2.5,2.55,83534
CENTRALBK,20200430,16.0,16.2,15.55,15.65,945914
CENTRUM,20200430,11.1,11.15,10.3,10.8,204758
CENTUM,20200430,263.05,280.0,247.05,252.55,10024
CENTURYPLY,20200430,126.25,128.6,120.25,121.7,559609
CENTURYTEX,20200430,296.5,309.4,290.3,292.05,2437836
CERA,20200430,2210.85,2280.0,2108.75,2200.75,7221
CEREBRAINT,20200430,25.5,26.5,24.6,25.8,4209
CESC,20200430,640.0,668.3,625.15,656.0,1303694
CESCVENT,20200430,137.6,139.9,132.15,135.45,20636
CGCL,20200430,150.0,172.0,145.55,150.9,568655
CGPOWER,20200430,8.2,8.2,7.9,7.95,516141
CHALET,20200430,147.0,158.0,145.95,147.8,531377
CHAMBLFERT,20200430,132.4,132.65,128.6,129.5,889549
CHEMBOND,20200430,149.6,156.0,148.95,153.0,2540
CHEMFAB,20200430,136.0,144.15,136.0,139.95,7272
CHENNPETRO,20200430,63.05,63.5,61.6,62.45,926553
CHOLAFIN,20200430,154.8,170.6,153.35,159.45,18444012
CHOLAHLDNG,20200430,288.0,299.25,286.45,297.0,117866
CHROMATIC,20200430,0.6,0.65,0.6,0.6,16856
CIGNITITEC,20200430,265.0,265.8,243.1,260.8,40212
CIMMCO,20200430,15.4,15.75,14.8,15.3,19278
CINELINE,20200430,21.6,21.6,21.2,21.55,14868
CINEVISTA,20200430,5.1,5.5,5.0,5.05,7869
CIPLA,20200430,607.9,611.45,586.1,589.6,9100084
CKFSL,20200430,0.55,0.55,0.5,0.55,603820
CLEDUCATE,20200430,35.95,36.85,34.3,36.85,41956
CLNINDIA,20200430,337.0,344.25,333.05,339.7,83474
CMICABLES,20200430,25.0,26.0,24.0,24.7,75045
CNOVAPETRO,20200430,5.2,5.2,5.2,5.2,61
COALINDIA,20200430,141.5,149.45,141.35,148.5,13146077
COCHINSHIP,20200430,249.6,253.0,246.9,247.75,207383
COLPAL,20200430,1485.2,1485.2,1442.5,1459.1,1673537
COMPINFO,20200430,10.0,10.65,10.0,10.3,21424
COMPUSOFT,20200430,6.6,6.6,6.6,6.6,41594
CONCOR,20200430,371.0,381.9,369.1,373.05,1463582
CONFIPET,20200430,20.0,20.75,20.0,20.45,208659
CONSOFINVT,20200430,25.5,25.5,25.5,25.5,387
CONTROLPR,20200430,208.0,208.0,195.0,195.35,9474
CORALFINAC,20200430,13.0,13.9,12.5,13.2,16614
CORDSCABLE,20200430,32.5,33.95,32.45,33.15,9803
COROMANDEL,20200430,574.1,615.0,570.1,594.25,699429
COSMOFILMS,20200430,271.75,274.0,259.0,262.6,86056
COUNCODOS,20200430,1.15,1.15,1.1,1.1,9665
COX&KINGS,20200430,1.15,1.15,1.1,1.15,2171300
CPSEETF,20200430,16.5,17.6,16.41,17.25,5043586
CREATIVE,20200430,84.15,88.4,84.15,84.4,1350
CREATIVEYE,20200430,1.25,1.25,1.25,1.25,100
CREDITACC,20200430,490.0,492.0,490.0,492.0,77903
CREST,20200430,53.6,56.3,51.5,52.8,4344
CRISIL,20200430,1447.95,1474.9,1427.65,1465.8,32550
CROMPTON,20200430,221.9,239.65,219.9,222.2,1834769
CSBBANK,20200430,124.5,126.15,116.15,120.5,259909
CTE,20200430,17.2,17.2,17.2,17.2,1670
CUB,20200430,138.0,145.9,132.75,144.35,4230190
CUBEXTUB,20200430,11.8,11.8,11.4,11.4,304
CUMMINSIND,20200430,379.0,382.0,371.0,377.5,1797179
CUPID,20200430,184.5,185.0,176.8,177.8,33134
CYBERTECH,20200430,33.45,34.95,32.4,33.05,11890
CYIENT,20200430,216.0,228.8,215.15,228.35,4044886
DAAWAT,20200430,22.4,22.75,21.75,21.85,332244
DABUR,20200430,485.0,495.35,478.25,489.3,4295419
DALBHARAT,20200430,525.6,531.7,520.1,521.65,149172
DALMIASUG,20200430,61.05,62.5,60.8,61.2,46158
DAMODARIND,20200430,21.3,22.45,20.0,20.1,8467
DATAMATICS,20200430,49.6,50.85,48.1,48.45,26992
DBCORP,20200430,75.55,78.6,74.65,75.05,188076
DBL,20200430,244.3,266.1,241.55,259.8,930269
DBREALTY,20200430,4.2,4.2,4.1,4.2,531218
DBSTOCKBRO,20200430,7.85,7.85,7.85,7.85,13
DCAL,20200430,84.85,84.9,82.05,83.7,159977
DCBBANK,20200430,81.0,83.1,79.6,80.6,6456615
DCM,20200430,20.8,20.95,19.5,20.8,6175
DCMNVL,20200430,26.9,26.9,25.55,25.55,1098
DCMSHRIRAM,20200430,286.2,289.5,273.3,275.0,145072
DCW,20200430,10.3,10.55,10.0,10.45,362430
DECCANCE,20200430,207.0,211.9,198.0,203.5,9911
DEEPAKFERT,20200430,107.4,109.1,103.5,104.4,1138701
DEEPAKNTR,20200430,518.4,530.0,501.0,506.15,1657681
DEEPIND,20200430,63.7,65.9,63.15,64.85,16875
DELTACORP,20200430,69.5,70.9,68.5,68.95,2870498
DELTAMAGNT,20200430,21.25,22.25,20.2,20.2,14232
DEN,20200430,54.15,54.15,54.15,54.15,46039
DENORA,20200430,177.0,177.0,165.4,165.8,6829
DFMFOODS,20200430,216.1,223.0,208.3,211.5,43878
DGCONTENT,20200430,4.4,4.75,4.35,4.65,12593
DHAMPURSUG,20200430,99.85,101.5,98.75,100.05,198625
DHANBANK,20200430,10.15,10.2,9.9,10.1,211783
DHANUKA,20200430,445.5,450.0,434.0,447.15,31638
DHFL,20200430,12.8,13.15,12.8,13.05,1821347
DHUNINV,20200430,181.3,181.3,155.7,171.1,2455
DIAMONDYD,20200430,468.15,485.05,468.15,477.6,73845
DIAPOWER,20200430,0.85,0.85,0.75,0.75,55527
DICIND,20200430,308.95,316.95,296.15,300.45,1863
DIGISPICE,20200430,4.7,4.7,4.3,4.3,5699
DIGJAMLTD,20200430,1.1,1.15,1.1,1.15,28079
DISHTV,20200430,5.0,5.05,4.8,4.85,5804213
DIVISLAB,20200430,2365.0,2372.7,2300.7,2332.9,843164
DIXON,20200430,4279.9,4696.0,4235.05,4571.4,140959
DLF,20200430,143.65,152.25,142.25,146.85,12818946
DLINKINDIA,20200430,79.4,79.4,76.4,76.9,137726
DMART,20200430,2349.0,2389.75,2325.0,2383.65,619337
DNAMEDIA,20200430,0.4,0.5,0.4,0.45,26803
DOLAT,20200430,45.75,45.8,42.55,43.05,155738
DOLLAR,20200430,140.9,140.9,129.5,131.3,349759
DONEAR,20200430,29.0,29.25,27.5,27.75,134637
DPSCLTD,20200430,8.0,8.0,7.75,8.0,11597
DPWIRES,20200430,60.1,62.0,60.1,62.0,632
DQE,20200430,1.45,1.55,1.45,1.45,52133
DREDGECORP,20200430,229.25,238.0,227.0,228.5,330892
DRREDDY,20200430,3933.1,4093.75,3895.05,3936.3,2178034
DSSL,20200430,19.0,19.25,17.6,17.7,7453
DTIL,20200430,157.5,158.0,151.7,152.15,2909
DUCON,20200430,2.9,2.9,2.75,2.85,94399
DVL,20200430,55.25,57.5,54.0,55.7,4420
DWARKESH,20200430,18.55,18.75,18.1,18.2,626607
DYNAMATECH,20200430,565.0,565.0,544.0,552.0,2591
DYNPRO,20200430,121.0,121.0,112.8,114.55,34183
EASTSILK,20200430,0.65,0.65,0.65,0.65,8863
EASUNREYRL,20200430,1.75,1.85,1.75,1.85,856
EBBETF0423,20200430,1018.22,1020.5,1018.0,1019.37,48692
EBBETF0430,20200430,1049.5,1053.0,1048.6,1051.62,33209
EBIXFOREX,20200430,459.0,485.0,458.35,458.9,6143
ECLERX,20200430,473.5,476.45,462.15,465.05,17719
EDELWEISS,20200430,39.2,40.75,39.2,39.8,3034777
EDL,20200430,3.35,3.5,3.35,3.5,2932
EDUCOMP,20200430,1.85,1.85,1.85,1.85,24935
EICHERMOT,20200430,14580.2,14900.0,14402.0,14707.95,347244
EIDPARRY,20200430,149.0,151.0,143.25,145.35,253790
EIHAHOTELS,20200430,220.0,220.0,205.0,207.3,2236
EIHOTEL,20200430,75.7,76.8,74.25,75.55,727588
EIMCOELECO,20200430,239.05,254.0,239.05,245.9,347
EKC,20200430,15.75,16.25,15.6,15.8,73912
ELECON,20200430,21.5,22.9,21.3,21.8,106487
ELECTCAST,20200430,10.3,10.85,10.3,10.65,174388
ELECTHERM,20200430,93.2,96.55,90.0,90.6,73902
ELGIEQUIP,20200430,129.65,135.0,129.05,130.65,27722
ELGIRUBCO,20200430,11.0,11.25,10.95,11.1,27844
EMAMILTD,20200430,197.9,201.0,192.5,194.65,1531998
EMAMIPAP,20200430,76.6,84.5,76.6,78.4,48027
EMAMIREAL,20200430,26.55,28.1,25.8,26.25,161260
EMCO,20200430,1.05,1.05,1.05,1.05,10562
EMKAY,20200430,38.6,38.6,36.0,37.9,27662
EMMBI,20200430,60.0,61.4,57.6,58.45,6166
ENDURANCE,20200430,675.05,685.0,658.0,677.15,420922
ENERGYDEV,20200430,5.15,5.15,4.75,4.8,26000
ENGINERSIN,20200430,68.05,69.7,67.15,67.3,2177482
ENIL,20200430,136.8,145.1,136.55,142.75,3472
EQ30,20200430,287.0,289.2,283.0,289.2,39
EQUITAS,20200430,53.9,54.4,50.8,51.5,15652066
ERIS,20200430,505.0,509.85,481.85,500.8,137611
EROSMEDIA,20200430,17.75,18.75,17.75,17.75,1310912
ESABINDIA,20200430,1166.0,1169.1,1115.0,1159.15,4389
ESCORTS,20200430,728.8,738.75,708.5,713.35,3220473
ESSARSHPNG,20200430,7.8,7.8,7.8,7.8,48529
ESSELPACK,20200430,179.0,184.8,177.0,179.95,239166
ESTER,20200430,33.2,33.2,31.4,31.85,172248
EUROCERA,20200430,0.4,0.4,0.4,0.4,3000
EVEREADY,20200430,70.7,70.7,66.05,67.15,135761
EVERESTIND,20200430,195.55,197.45,187.05,188.6,92362
EXCEL,20200430,1.1,1.1,0.95,0.95,2855
