SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20171004,44.2,44.6,42.0,42.15,172393
3IINFOTECH,20171004,3.95,3.95,3.9,3.9,571004
3MINDIA,20171004,14300.15,14512.95,14289.7,14326.6,394
63MOONS,20171004,77.55,82.35,77.0,80.2,443725
8KMILES,20171004,379.05,451.4,378.9,451.4,971942
A2ZINFRA,20171004,36.4,37.1,36.2,36.7,834408
AARTIDRUGS,20171004,528.9,528.9,510.1,511.9,4245
AARTIIND,20171004,870.0,881.3,870.0,875.65,24769
AARVEEDEN,20171004,42.4,44.8,42.4,43.1,18570
ABAN,20171004,183.3,184.7,180.75,181.2,622360
ABB,20171004,1400.0,1408.0,1375.55,1380.55,27436
ABBOTINDIA,20171004,4185.0,4224.95,4150.0,4183.55,643
ABCAPITAL,20171004,184.8,189.0,184.0,185.15,2034157
ABFRL,20171004,167.1,168.8,163.15,164.2,333560
ABGSHIP,20171004,10.35,10.7,10.35,10.55,11760
ABMINTLTD,20171004,45.1,45.1,45.1,45.1,20
ACC,20171004,1650.0,1662.0,1633.6,1651.05,279015
ACCELYA,20171004,1450.6,1463.6,1418.0,1424.3,4073
ACE,20171004,66.4,67.3,65.5,66.2,169018
ADANIENT,20171004,112.2,115.95,111.9,115.3,6485757
ADANIPORTS,20171004,383.9,389.5,379.15,387.65,2084250
ADANIPOWER,20171004,28.95,29.75,28.95,29.45,8430499
ADANITRANS,20171004,159.25,167.3,153.8,165.15,1792141
ADFFOODS,20171004,242.55,245.9,236.7,240.7,514199
ADHUNIK,20171004,4.35,4.35,4.15,4.2,35155
ADHUNIKIND,20171004,39.7,39.7,39.7,39.7,1883
ADLABS,20171004,62.6,67.95,62.15,65.45,680389
ADORWELD,20171004,521.8,619.0,506.3,603.8,1586660
ADSL,20171004,19.4,19.7,19.25,19.45,10014
ADVANIHOTR,20171004,56.8,57.15,56.25,56.7,2875
ADVENZYMES,20171004,252.7,273.0,248.3,262.95,881953
AEGISCHEM,20171004,234.65,236.35,231.0,232.4,214807
AGARIND,20171004,568.0,568.0,523.05,540.0,5584
AGCNET,20171004,113.1,114.75,110.7,112.05,364
AGLSL,20171004,125.0,127.8,120.7,121.85,914
AGRITECH,20171004,108.2,108.2,106.45,108.2,77752
AHLEAST,20171004,260.0,268.0,260.0,260.9,972
AHLUCONT,20171004,319.8,319.8,297.25,301.3,269195
AHLWEST,20171004,166.9,175.0,161.1,171.65,3990
AIAENG,20171004,1377.0,1408.95,1365.0,1399.25,20404
AICHAMP,20171004,29.95,29.95,29.95,29.95,100
AIFL,20171004,490.0,501.8,482.9,486.3,36437
AJANTPHARM,20171004,1129.0,1164.9,1128.0,1150.5,201477
AJMERA,20171004,230.0,238.85,225.1,233.1,288672
AKSHARCHEM,20171004,749.8,749.8,731.6,735.6,8470
AKSHOPTFBR,20171004,22.9,23.7,22.7,23.2,1467367
AKZOINDIA,20171004,1891.0,1933.95,1891.0,1905.25,4803
ALANKIT,20171004,31.25,31.45,30.35,31.05,3428627
ALBERTDAVD,20171004,285.3,287.65,282.45,286.45,777
ALBK,20171004,66.05,66.65,65.45,65.8,1663816
ALCHEM,20171004,11.2,11.3,10.9,11.15,12192
ALEMBICLTD,20171004,38.6,39.85,38.35,39.05,343879
ALICON,20171004,540.0,548.0,532.55,535.35,1670
ALKALI,20171004,71.5,74.0,69.5,73.6,5906
ALKEM,20171004,1839.85,1865.0,1833.1,1854.25,11175
ALKYLAMINE,20171004,434.9,443.5,429.25,440.65,4342
ALLCARGO,20171004,171.0,172.95,168.6,169.75,69180
ALLSEC,20171004,363.0,378.5,363.0,372.1,6307
ALMONDZ,20171004,24.4,24.45,23.5,23.5,3958
ALOKTEXT,20171004,3.0,3.0,3.0,3.0,690166
ALPA,20171004,30.0,30.6,28.95,30.2,24838
ALPHAGEO,20171004,775.9,789.0,771.5,774.5,14894
ALPSINDUS,20171004,5.15,5.15,4.9,4.9,32649
AMARAJABAT,20171004,706.7,711.3,696.05,699.9,480620
AMBIKCO,20171004,1310.0,1335.0,1300.0,1321.25,1901
AMBUJACEM,20171004,268.2,271.0,266.35,269.55,1029485
AMDIND,20171004,35.0,36.9,34.7,35.45,36226
AMRUTANJAN,20171004,575.6,581.0,573.1,577.7,1872
AMTEKAUTO,20171004,22.05,22.2,21.6,21.75,959593
ANANTRAJ,20171004,54.6,54.6,53.2,53.35,685720
ANDHRABANK,20171004,56.25,57.7,56.0,56.65,3099524
ANDHRACEMT,20171004,11.5,12.15,11.3,12.1,284255
ANDHRSUGAR,20171004,408.15,447.0,408.0,439.0,204403
ANGIND,20171004,6.15,6.55,6.15,6.3,7242
ANIKINDS,20171004,70.1,70.1,70.1,70.1,21844
ANSALAPI,20171004,21.0,21.6,20.8,20.9,122705
ANSALHSG,20171004,20.75,21.45,20.7,20.85,29914
ANTGRAPHIC,20171004,0.95,0.95,0.9,0.95,4649
APARINDS,20171004,761.0,761.0,748.65,757.1,15207
APCL,20171004,242.5,267.7,240.25,251.6,6606
APCOTEXIND,20171004,429.05,469.2,429.0,456.45,43923
APEX,20171004,310.05,337.9,305.2,337.9,552413
APLAPOLLO,20171004,1807.0,1879.7,1798.0,1869.45,18243
APLLTD,20171004,501.0,510.0,500.0,500.45,20505
APOLLOHOSP,20171004,1058.0,1059.95,1032.4,1049.25,371380
APOLLOTYRE,20171004,245.2,246.25,237.65,238.95,4024911
APOLSINHOT,20171004,688.6,705.0,675.0,702.5,229
APTECHT,20171004,283.8,288.15,277.55,280.7,360384
ARCHIDPLY,20171004,89.45,94.7,88.15,94.1,177344
ARCHIES,20171004,30.0,30.3,29.75,29.9,56186
ARCOTECH,20171004,87.35,89.55,85.3,86.4,362123
ARIES,20171004,151.1,153.15,147.7,150.05,33081
ARIHANT,20171004,48.0,48.0,46.0,46.0,101
ARIHANTSUP,20171004,178.05,182.35,177.95,179.4,419605
ARMANFIN,20171004,211.0,218.9,209.15,215.75,2458
AROGRANITE,20171004,65.5,66.0,64.15,64.65,7845
ARROWGREEN,20171004,592.7,593.45,548.7,560.65,113242
ARROWTEX,20171004,42.4,42.4,41.6,41.9,8559
ARSHIYA,20171004,75.75,79.7,74.65,76.25,265412
ARSSINFRA,20171004,48.45,49.45,45.1,46.1,81169
ARVIND,20171004,367.0,370.0,363.5,365.0,1044129
ARVSMART,20171004,144.05,146.0,141.9,143.5,25084
ASAHIINDIA,20171004,397.85,403.0,382.0,390.2,100529
ASAHISONG,20171004,314.0,316.0,309.0,312.9,6312
ASAL,20171004,99.4,100.7,94.4,96.1,45540
ASHAPURMIN,20171004,50.85,51.1,49.7,49.95,87993
ASHIANA,20171004,171.0,175.0,169.45,172.0,65855
ASHIMASYN,20171004,22.55,23.2,22.4,22.85,97262
ASHOKA,20171004,184.25,190.0,184.1,187.1,477752
ASHOKLEY,20171004,122.9,123.95,121.25,122.5,7026163
ASIANHOTNR,20171004,119.7,119.7,111.0,112.2,2209
ASIANPAINT,20171004,1154.0,1167.1,1147.55,1154.05,626750
ASIANTILES,20171004,471.0,480.0,464.1,466.7,185043
ASPINWALL,20171004,277.0,283.0,277.0,279.9,1412
ASSAMCO,20171004,4.0,4.1,4.0,4.1,190246
ASTEC,20171004,596.4,596.4,583.45,585.3,16404
ASTRAL,20171004,733.5,733.5,721.55,724.25,30675
ASTRAMICRO,20171004,127.0,131.8,125.85,130.1,170277
ASTRAZEN,20171004,924.75,968.0,921.0,945.25,15852
ATFL,20171004,509.0,519.45,504.25,515.15,4093
ATLANTA,20171004,80.45,83.95,79.2,83.4,215723
ATLASCYCLE,20171004,386.55,394.0,386.5,389.3,2289
ATUL,20171004,2327.9,2345.05,2271.7,2294.95,43896
ATULAUTO,20171004,457.0,475.8,457.0,463.25,304859
AUBANK,20171004,567.9,572.85,560.1,563.3,166260
AURIONPRO,20171004,144.05,146.75,142.0,143.85,23677
AUROPHARMA,20171004,711.9,729.5,706.0,724.95,2498832
AUSOMENT,20171004,50.1,52.95,45.25,45.95,75055
AUTOAXLES,20171004,895.9,904.5,877.95,882.45,16890
AUTOIND,20171004,79.0,79.0,76.0,77.9,10112
AUTOLITIND,20171004,75.3,80.0,74.2,78.35,16779
AVADHSUGAR,20171004,1001.0,1015.0,992.0,1009.05,20362
AVANTIFEED,20171004,2315.45,2444.85,2263.1,2400.15,481468
AVTNPL,20171004,39.75,40.5,39.75,40.0,30972
AXISBANK,20171004,507.5,511.0,504.5,505.95,4792373
AXISCADES,20171004,116.1,119.7,115.2,115.75,109872
AXISGOLD,20171004,2577.0,2598.0,2560.5,2563.3,140
AXISNIFTY,20171004,985.25,998.76,985.25,990.61,82
AYMSYNTEX,20171004,62.7,63.45,62.55,62.7,5241
BAFNAPHARM,20171004,26.15,26.35,25.0,25.7,10278
BAGFILMS,20171004,4.35,4.6,4.35,4.4,133510
BAJAJ-AUTO,20171004,3152.45,3209.0,3129.1,3173.5,203556
BAJAJCORP,20171004,398.65,407.55,389.0,394.55,54347
BAJAJELEC,20171004,365.35,368.95,357.9,359.35,181226
BAJAJFINSV,20171004,5348.0,5348.0,5250.0,5274.5,116412
BAJAJHIND,20171004,13.55,13.7,13.45,13.55,1375214
BAJAJHLDNG,20171004,2920.0,2968.0,2887.55,2925.95,27790
BAJFINANCE,20171004,1879.95,1879.95,1852.0,1862.65,538069
BALAJITELE,20171004,156.95,158.75,155.0,157.85,91822
BALAMINES,20171004,344.0,356.6,339.0,351.85,30646
BALKRISHNA,20171004,76.0,78.8,76.0,77.4,11516
BALKRISIND,20171004,1699.35,1699.35,1666.05,1670.95,135639
BALLARPUR,20171004,12.2,12.2,11.75,11.85,1926014
BALMLAWRIE,20171004,219.9,224.0,217.45,218.2,91076
BALPHARMA,20171004,94.7,95.5,93.1,94.25,32993
BALRAMCHIN,20171004,159.5,160.75,156.0,156.65,1580460
BANARBEADS,20171004,60.0,60.0,57.55,58.7,2779
BANARISUG,20171004,2251.0,2309.95,2250.0,2287.0,872
BANCOINDIA,20171004,212.0,212.9,208.05,208.95,40058
BANG,20171004,33.95,34.85,33.35,33.45,3105
BANKBARODA,20171004,138.0,139.0,136.7,137.55,7166677
BANKBEES,20171004,2450.11,2461.5,2447.25,2451.75,1514
BANKINDIA,20171004,138.7,139.7,136.8,138.0,2588716
BANSWRAS,20171004,125.0,127.4,124.0,124.25,1962
BARTRONICS,20171004,13.1,13.2,12.65,12.7,50632
BASF,20171004,1510.05,1535.0,1495.1,1509.7,4113
BASML,20171004,312.0,312.0,308.0,310.1,666
BATAINDIA,20171004,700.0,734.0,698.1,730.55,2021532
BAYERCROP,20171004,3881.0,3895.9,3850.0,3866.85,9612
BBL,20171004,1117.3,1118.0,1105.0,1108.0,6239
BBTC,20171004,1353.7,1404.0,1342.0,1391.9,933576
BEARDSELL,20171004,67.05,71.2,67.05,70.35,7807
BEDMUTHA,20171004,22.5,23.85,22.1,23.85,30227
BEL,20171004,164.4,165.25,163.05,164.5,2398173
BEML,20171004,1608.0,1692.0,1591.3,1668.7,1447635
BEPL,20171004,83.45,99.05,83.45,98.8,10915444
BERGEPAINT,20171004,247.3,254.0,247.25,253.6,560898
BFINVEST,20171004,228.1,234.4,225.8,226.95,256369
BFUTILITIE,20171004,399.9,414.8,396.9,404.55,634770
