SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20190315,39.5,39.5,38.25,38.75,50883
21STCENMGM,20190315,19.0,19.15,18.8,19.15,1134
3IINFOTECH,20190315,3.55,3.85,3.55,3.85,8380159
3MINDIA,20190315,23915.0,24447.15,23301.0,23742.05,68736
3PLAND,20190315,12.5,12.5,11.55,11.6,517
5PAISA,20190315,224.4,230.0,221.95,224.15,7689
63MOONS,20190315,84.0,87.3,84.0,84.55,358077
8KMILES,20190315,107.3,108.0,102.5,103.35,204630
A2ZINFRA,20190315,16.8,17.95,16.8,17.95,189898
AARTIDRUGS,20190315,672.5,694.7,651.25,656.55,325221
AARTIIND,20190315,1426.95,1448.95,1400.0,1424.55,582194
AARVEEDEN,20190315,22.7,23.45,22.65,23.05,10317
AAVAS,20190315,1192.0,1196.3,1131.5,1162.4,12364
ABAN,20190315,66.15,66.15,66.15,66.15,46449
ABB,20190315,1317.4,1317.4,1296.1,1303.8,218031
ABBOTINDIA,20190315,7330.0,7374.9,7275.0,7291.5,2273
ABCAPITAL,20190315,96.75,100.45,96.05,99.5,16933643
ABFRL,20190315,231.8,233.0,226.0,227.1,1594351
ABGSHIP,20190315,2.0,2.0,2.0,2.0,6359
ACC,20190315,1540.5,1559.3,1526.45,1531.85,834141
ACCELYA,20190315,934.85,945.0,925.0,927.65,3660
ACE,20190315,106.0,106.7,102.0,102.8,224621
ADANIENT,20190315,145.8,148.9,140.25,141.85,5981701
ADANIGAS,20190315,117.0,118.0,116.0,116.5,659518
ADANIGREEN,20190315,38.9,39.6,37.3,37.8,886002
ADANIPORTS,20190315,366.25,368.95,361.5,367.1,3057825
ADANIPOWER,20190315,50.5,51.25,50.2,50.85,10827468
ADANITRANS,20190315,208.0,244.3,207.35,235.2,2881276
ADFFOODS,20190315,251.2,252.95,248.0,249.7,22957
ADHUNIK,20190315,2.1,2.1,2.1,2.1,14333
ADHUNIKIND,20190315,56.45,59.0,55.0,58.4,71387
ADLABS,20190315,11.1,11.25,10.85,11.25,283052
ADORWELD,20190315,342.1,345.1,336.0,338.2,5799
ADROITINFO,20190315,19.85,19.95,18.9,18.9,1091
ADSL,20190315,16.2,16.3,15.2,15.3,24096
ADVANIHOTR,20190315,68.95,73.0,66.45,68.55,50789
ADVENZYMES,20190315,182.55,194.0,180.05,183.3,964673
AEGISCHEM,20190315,204.6,205.35,202.65,203.95,245533
AGARIND,20190315,160.0,169.75,160.0,164.15,2122
AGCNET,20190315,108.25,113.0,108.25,109.6,2041
AGLSL,20190315,61.35,61.7,59.6,60.75,20956
AGRITECH,20190315,52.65,54.0,51.5,52.65,4642
AGROPHOS,20190315,74.8,74.8,64.3,66.95,123938
AHLEAST,20190315,247.85,247.85,240.5,240.85,1840
AHLUCONT,20190315,341.55,350.0,336.55,347.55,22331
AHLWEST,20190315,343.0,359.95,340.0,345.0,806
AIAENG,20190315,1740.0,1780.0,1740.0,1759.25,7580
AIFL,20190315,16.0,16.0,14.8,15.25,180143
AIONJSW,20190315,27.8,28.0,26.75,26.9,166537
AJANTPHARM,20190315,1031.9,1044.7,1009.65,1014.2,336768
AJMERA,20190315,193.8,194.4,183.05,185.15,158540
AKSHARCHEM,20190315,347.95,348.0,342.3,343.65,800
AKSHOPTFBR,20190315,20.2,20.45,19.65,19.75,613416
AKZOINDIA,20190315,1789.0,1789.0,1730.0,1740.15,5629
ALANKIT,20190315,27.9,30.9,27.9,29.9,1532522
ALBERTDAVD,20190315,424.2,432.0,415.05,422.35,2527
ALBK,20190315,55.2,56.85,54.9,55.5,8046399
ALCHEM,20190315,1.9,2.05,1.9,1.95,8249
ALEMBICLTD,20190315,42.6,43.1,42.45,42.55,149230
ALICON,20190315,577.95,590.0,574.95,580.8,2311
ALKALI,20190315,48.15,51.4,47.5,48.15,24556
ALKEM,20190315,1728.2,1781.0,1728.2,1760.4,349087
