SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20221117,95.2,95.25,93.8,94.4,69166
21STCENMGM,20221117,21.65,22.25,21.65,22.05,7944
3IINFOLTD,20221117,42.1,42.6,41.4,41.9,282735
3MINDIA,20221117,24000.0,24170.95,23839.75,24004.75,2679
3PLAND,20221117,16.5,17.9,16.1,17.45,8053
4THDIM,20221117,83.3,86.4,83.3,86.1,7681
5PAISA,20221117,319.0,319.0,310.0,311.95,13513
63MOONS,20221117,153.3,153.95,151.0,151.55,32640
A2ZINFRA,20221117,10.4,11.45,10.25,10.7,382590
AAKASH,20221117,9.6,9.6,8.85,8.9,1121885
AAREYDRUGS,20221117,37.35,37.35,36.8,36.9,23877
AARON,20221117,164.95,164.95,160.0,160.35,3356
AARTIDRUGS,20221117,454.1,463.7,452.2,457.85,60765
AARTIIND,20221117,672.0,678.0,654.0,655.6,1051382
AARTISURF,20221117,721.3,734.95,720.2,721.9,3358
AARVEEDEN,20221117,24.9,26.8,23.8,25.65,90367
AARVI,20221117,164.8,164.8,151.05,156.6,58799
AAVAS,20221117,2027.0,2033.6,1944.0,1962.5,311851
ABAN,20221117,48.4,48.5,47.65,47.95,80519
ABB,20221117,3030.0,3135.0,3013.9,3122.2,632485
ABBOTINDIA,20221117,19519.0,19572.6,19425.0,19493.95,5155
ABCAPITAL,20221117,125.0,126.65,123.8,125.8,1601921
ABFRL,20221117,315.65,316.6,307.5,309.5,2159353
ABMINTLLTD,20221117,66.9,66.9,66.9,66.9,286
ABSLAMC,20221117,426.05,432.55,426.05,430.8,35109
ABSLBANETF,20221117,43.34,43.34,42.06,42.56,6833
ABSLNN50ET,20221117,43.43,44.39,43.43,44.04,6415
ACC,20221117,2464.0,2482.45,2440.55,2448.15,188784
ACCELYA,20221117,1600.0,1600.1,1555.0,1562.9,45353
ACCURACY,20221117,189.0,190.15,187.0,187.45,7941
ACE,20221117,323.65,326.95,320.3,323.85,427808
ACEINTEG,20221117,64.15,64.15,63.9,64.15,11863
ACRYSIL,20221117,491.9,498.45,488.05,494.3,51686
ADANIENT,20221117,3970.0,4033.0,3900.0,4018.15,2266112
ADANIGREEN,20221117,2117.65,2130.0,2090.0,2102.6,594680
ADANIPORTS,20221117,886.0,897.7,880.5,890.85,5190475
ADANIPOWER,20221117,343.0,343.95,334.5,336.0,1678802
ADANITRANS,20221117,3270.0,3285.0,3065.0,3117.55,712438
ADFFOODS,20221117,737.65,737.65,719.0,723.5,4578
ADL,20221117,65.0,67.0,61.6,63.75,3609
ADORWELD,20221117,874.4,883.15,855.0,865.35,10168
ADROITINFO,20221117,20.7,20.85,20.0,20.7,121443
ADSL,20221117,100.8,105.3,100.8,103.75,173800
ADVANIHOTR,20221117,79.65,79.65,78.65,79.25,22615
ADVENZYMES,20221117,273.05,278.0,272.55,276.2,49196
AEGISCHEM,20221117,320.0,324.6,316.0,320.1,338968
AETHER,20221117,939.0,955.0,932.2,946.1,71980
AFFLE,20221117,1255.5,1272.9,1217.5,1228.1,186227
AGARIND,20221117,627.95,627.95,613.25,619.6,24212
AGI,20221117,312.9,313.9,302.5,306.5,86457
AGRITECH,20221117,99.5,99.5,95.0,95.75,4137
AGROPHOS,20221117,36.2,37.35,36.2,36.8,43892
AGSTRA,20221117,76.6,77.25,76.0,76.05,99980
AHLADA,20221117,104.1,104.1,101.0,103.05,3735
AHLEAST,20221117,118.2,118.2,113.0,115.7,5015
AHLUCONT,20221117,428.95,440.2,423.05,439.45,94520
AIAENG,20221117,2600.0,2609.05,2521.0,2575.05,101514
AIRAN,20221117,17.35,17.55,16.9,17.0,178833
AIROLAM,20221117,92.9,94.0,88.5,89.7,42411
AJANTPHARM,20221117,1305.55,1305.55,1261.6,1268.65,21761
AJMERA,20221117,276.0,296.0,271.2,286.8,239305
AJOONI,20221117,7.75,7.75,7.5,7.6,115434
AJRINFRA,20221117,1.45,1.5,1.4,1.45,788751
AKASH,20221117,35.5,35.5,34.4,34.55,14884
AKG,20221117,58.0,59.7,57.0,57.5,5250
AKSHAR,20221117,43.7,44.75,43.25,43.85,61039
AKSHARCHEM,20221117,317.0,330.4,311.3,315.7,11855
AKSHOPTFBR,20221117,10.05,10.2,10.0,10.15,244433
AKZOINDIA,20221117,2290.05,2343.95,2288.05,2333.85,29846
ALANKIT,20221117,10.95,10.95,10.7,10.75,107138
ALBERTDAVD,20221117,611.0,612.45,591.0,597.8,3711
ALEMBICLTD,20221117,75.5,76.15,73.85,74.15,143379
ALICON,20221117,1001.95,1008.9,942.0,962.75,33724
ALKALI,20221117,121.4,126.95,118.95,124.75,103561
ALKEM,20221117,3100.0,3140.0,3064.8,3130.85,37067
ALKYLAMINE,20221117,2820.05,2863.95,2805.0,2824.6,21985
ALLCARGO,20221117,475.5,476.15,466.35,471.35,603934
ALLSEC,20221117,478.15,479.95,467.25,470.8,8542
ALMONDZ,20221117,77.25,79.45,76.0,76.95,19973
ALOKINDS,20221117,15.8,15.9,15.2,15.6,1889838
ALPA,20221117,52.6,52.6,49.6,50.15,69618
ALPHAGEO,20221117,274.0,275.0,270.5,271.6,5065
ALPSINDUS,20221117,2.25,2.25,2.15,2.25,38099
AMARAJABAT,20221117,639.1,644.6,632.7,634.05,2123668
AMBER,20221117,2008.3,2042.0,1990.1,2022.1,55125
AMBICAAGAR,20221117,30.5,30.75,29.25,29.75,23117
AMBIKCO,20221117,1510.0,1559.0,1510.0,1547.95,12015
AMBUJACEM,20221117,578.0,581.3,570.25,574.2,3652873
AMDIND,20221117,63.95,63.95,63.95,63.95,7172
AMIORG,20221117,902.95,905.4,895.0,897.05,13486
AMJLAND,20221117,28.7,29.35,28.55,28.85,26946
AMRUTANJAN,20221117,719.0,726.4,719.0,722.25,7183
ANANDRATHI,20221117,699.5,707.0,699.15,705.7,13438
ANANTRAJ,20221117,113.0,113.15,109.65,112.0,1134662
ANDHRAPAP,20221117,439.0,440.5,429.0,431.05,44581
ANDHRSUGAR,20221117,132.5,134.95,132.5,133.2,136814
ANDREWYU,20221117,23.45,25.15,23.35,23.85,1831976
ANGELONE,20221117,1530.0,1540.95,1510.0,1518.6,215867
ANIKINDS,20221117,39.35,39.35,36.85,37.8,83012
ANKITMETAL,20221117,5.9,6.0,5.9,5.95,79579
ANMOL,20221117,160.0,161.95,157.5,159.05,4335
ANSALAPI,20221117,25.05,25.05,25.05,25.05,83778
ANTGRAPHIC,20221117,0.8,0.8,0.75,0.8,340048
ANUP,20221117,925.0,950.0,915.05,939.45,29673
ANURAS,20221117,743.05,744.0,734.0,740.05,40654
APARINDS,20221117,1558.0,1594.0,1515.0,1571.7,120062
APCL,20221117,214.0,218.45,211.0,214.55,18018
APCOTEXIND,20221117,498.5,509.0,485.0,487.4,78763
APEX,20221117,272.85,275.0,270.1,271.75,22112
APLAPOLLO,20221117,1084.0,1096.0,1075.8,1092.85,138299
APLLTD,20221117,638.85,638.85,630.0,634.55,31247
APOLLO,20221117,239.0,239.0,227.55,231.1,39966
APOLLOHOSP,20221117,4490.0,4515.95,4370.7,4400.3,430622
APOLLOPIPE,20221117,467.0,477.0,465.25,469.2,78456
APOLLOTYRE,20221117,277.75,281.0,275.15,276.7,5588794
APOLSINHOT,20221117,1359.95,1402.9,1353.8,1402.9,2942
APTECHT,20221117,330.5,338.4,325.9,329.6,105877
