SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20251208,188.66,189.99,184.06,185.58,60961
21STCENMGM,20251208,43.05,43.05,41.55,43.05,5744
360ONE,20251208,1141.0,1179.0,1118.2,1128.2,908990
3IINFOLTD,20251208,16.65,16.84,16.22,16.29,441853
3MINDIA,20251208,34130.0,35175.0,33890.0,34915.0,12250
3PLAND,20251208,39.99,39.99,38.05,38.33,3988
5PAISA,20251208,314.45,316.1,298.75,302.35,88322
63MOONS,20251208,812.0,822.6,760.5,763.65,267782
A2ZINFRA,20251208,16.04,16.89,14.78,15.0,384900
AAATECH,20251208,96.83,98.49,92.15,97.78,50987
AADHARHFC,20251208,479.3,488.5,479.3,485.65,261142
AAKASH,20251208,8.56,9.14,8.56,8.85,108611
AAREYDRUGS,20251208,75.0,75.0,71.83,71.83,18128
AARON,20251208,180.5,185.44,176.1,176.75,10341
AARTECH,20251208,51.15,51.15,48.61,49.21,27768
AARTIDRUGS,20251208,405.0,407.95,393.6,397.75,275925
AARTIIND,20251208,366.05,367.0,350.1,351.15,682596
AARTIPHARM,20251208,721.55,722.05,694.8,697.25,149956
AARTISURF,20251208,405.0,405.0,390.25,392.4,11547
AARVI,20251208,124.1,126.09,121.21,122.1,21333
AAVAS,20251208,1500.0,1502.0,1478.6,1496.5,253392
ABAN,20251208,32.46,32.46,31.8,32.09,64955
ABB,20251208,5171.5,5194.0,5049.0,5057.5,130551
ABBOTINDIA,20251208,28850.0,28880.0,28410.0,28725.0,12314
ABCAPITAL,20251208,358.7,358.7,353.5,357.1,3662524
ABCOTS,20251208,409.75,419.75,405.05,414.05,17924
ABDL,20251208,626.0,630.15,602.5,607.6,410048
ABFRL,20251208,77.41,77.51,72.6,74.58,2673988
ABGSEC,20251208,111.6,111.6,111.12,111.54,12
ABINFRA,20251208,18.47,19.03,18.11,19.0,491607
ABLBL,20251208,129.58,130.28,126.89,128.54,834159
ABMINTLLTD,20251208,46.99,46.99,45.94,45.94,3
ABREL,20251208,1755.0,1755.0,1644.0,1657.5,448565
ABSLAMC,20251208,726.5,732.2,720.0,725.45,362654
ABSLBANETF,20251208,60.97,61.03,60.33,60.48,45146
ABSLLIQUID,20251208,999.99,1000.01,999.99,1000.0,5525
ABSLNN50ET,20251208,71.3,72.78,70.24,70.58,27092
ABSLPSE,20251208,10.09,10.1,9.71,9.71,618909
ACC,20251208,1798.2,1812.8,1788.4,1796.0,153659
ACCELYA,20251208,1319.9,1319.9,1287.5,1291.5,16620
ACCURACY,20251208,5.88,5.9,5.55,5.58,237320
ACE,20251208,962.25,965.2,921.1,923.9,211435
ACEINTEG,20251208,21.91,22.0,21.11,21.61,2431
ACI,20251208,503.25,503.5,485.15,492.8,85908
ACL,20251208,73.76,73.76,71.5,72.07,4684
ACMESOLAR,20251208,215.99,215.99,207.5,210.25,765874
ACUTAAS,20251208,1710.0,1710.1,1635.0,1651.0,175338
ADANIENSOL,20251208,978.85,982.0,949.3,960.5,1414070
ADANIENT,20251208,2265.4,2270.4,2205.0,2216.2,939764
ADANIGREEN,20251208,1016.1,1021.0,990.0,993.8,1311474
